"Mod name","Registry name","Item ID","Meta/dmg","Display name","Recipe name","Ore Dict keys"
"Oceanic Expanse","oe:bleak",8748,0,"Bleak Mulch","oe:bleak_mulch",""
"Oceanic Expanse","oe:blue_ice",8670,0,"Blue Ice","oe:blue_ice",""
"Oceanic Expanse","oe:blue_slime_ball",8758,0,"Tropical Slimeball","oe:blue_slime_from_block",""
"Oceanic Expanse","oe:blue_slime_block",8728,0,"Tropical Slime Block","oe:blue_slime_block",""
"Oceanic Expanse","oe:charm",8745,0,"Conduit Charm","oe:conduit_charm",""
"Oceanic Expanse","oe:conduit",8672,0,"Conduit","oe:conduit",""
"Oceanic Expanse","oe:coquina",8673,0,"Coquina","oe:coquina1",""
"Oceanic Expanse","oe:coquina",8673,0,"Coquina","oe:coquina2",""
"Oceanic Expanse","oe:coquina_brick",8674,0,"Coquina Brick","oe:coquina_brick",""
"Oceanic Expanse","oe:coquina_brick_slab",8666,0,"Coquina Brick Slab","oe:coquina_brick_slab",""
"Oceanic Expanse","oe:coquina_brick_stairs",8676,0,"Coquina Brick Stairs","oe:coquina_brick_stairs",""
"Oceanic Expanse","oe:coquina_brick_wall",8677,0,"Coquina Brick Wall","oe:coquina_brick_wall",""
"Oceanic Expanse","oe:crab_bisque",8753,0,"Crab Bisque","oe:crab_bisque",""
"Oceanic Expanse","oe:dried_dulse",8761,0,"Dried Dulse","oe:dried_dulse_from_block",""
"Oceanic Expanse","oe:dried_dulse_block",8680,0,"Dried Dulse Block","oe:dried_dulse_block",""
"Oceanic Expanse","oe:dried_kelp",8760,0,"Dried Kelp","oe:dried_kelp_from_block","mayBeKelp"
"Oceanic Expanse","oe:dried_kelp_block",8712,0,"Dried Kelp Block","oe:dried_kelp_block",""
"Oceanic Expanse","oe:glow_item_frame",8747,0,"Glow Item Frame","oe:glow_item_frame",""
"Oceanic Expanse","oe:lobster_bisque",8757,0,"Lobster Bisque","oe:lobster_bisque",""
"Oceanic Expanse","oe:nacre_block",8726,0,"Nacre Block","oe:nacre_block",""
"Oceanic Expanse","oe:palm_boat",8762,0,"Palm Boat","oe:palm_boat",""
"Oceanic Expanse","oe:palm_door",8668,0,"Palm Door","oe:palm_door","doorWood"
"Oceanic Expanse","oe:palm_fence",8723,0,"Palm Fence","oe:palm_fence","fenceWood"
"Oceanic Expanse","oe:palm_fence_gate",8724,0,"Palm Fence Gate","oe:palm_fence_gate","fenceGateWood"
"Oceanic Expanse","oe:palm_planks",8720,0,"Palm Planks","oe:palm_planks","plankWood"
"Oceanic Expanse","oe:palm_planks",8720,0,"Palm Planks","oe:palm_planks_from_stripped_log","plankWood"
"Oceanic Expanse","oe:palm_slab",8667,0,"Palm Slab","oe:palm_slab","slabWood"
"Oceanic Expanse","oe:palm_stairs",8722,0,"Palm Stairs","oe:palm_stairs","stairWood"
"Oceanic Expanse","oe:palm_wood",8717,0,"Palm Wood","oe:palm_wood","logWood"
"Oceanic Expanse","oe:palm_wood_stripped",8719,0,"Stripped Palm Wood","oe:palm_wood_stripped","logWood"
"Oceanic Expanse","oe:prismarine_pot",8725,0,"Prismarine Pot","oe:prismarine_pot",""
"Oceanic Expanse","oe:sponge_chunk",8749,0,"Sponge Chunk","oe:sponge_chunk",""
"Oceanic Expanse","oe:stagnant",8678,0,"Stagnant","oe:stagnant",""
"Oceanic Expanse","oe:trident",8737,0,"Trident","oe:trident",""
"Oceanic Expanse","oe:turtle_helmet",8736,0,"Turtle Shell","oe:turtle_shell",""
"Oceanic Expanse","oe:underwater_tnt",8734,0,"Underwater TNT","oe:underwater_tnt",""
"Oceanic Expanse","oe:underwater_torch",8735,0,"Underwater Torch","oe:underwater_torch",""
"Pirates Mod","pirates:barrel",10261,0,"Barrel","pirates:barrel",""
"Pirates Mod","pirates:boat_sling",10259,0,"Boat Sling","pirates:boat_sling",""
"Pirates Mod","pirates:cannon",10256,0,"Cannon","pirates:cannon",""
"Pirates Mod","pirates:cell",10257,0,"Cell","pirates:cell",""
"Pirates Mod","pirates:cleat",10272,0,"Cleat","pirates:cleat",""
"Pirates Mod","pirates:cutlass",10253,0,"Cutlass","pirates:cutlass",""
"Pirates Mod","pirates:jib_sheet",10271,0,"Jib Sheet","pirates:jib_sheet",""
"Pirates Mod","pirates:lantern",10239,0,"Lantern","pirates:lantern",""
"Pirates Mod","pirates:rail",10255,0,"Railing","pirates:railing",""
"Pirates Mod","pirates:ram_rod",10240,0,"Ram Rod","pirates:ram_rod",""
"Pirates Mod","pirates:ratlines",10258,0,"Ratlines","pirates:ratlines",""
"Pirates Mod","pirates:ship_bell",10260,0,"Ship's Bell","pirates:ship_bell",""
"Pirates Mod","pirates:square_sail",10270,0,"Square Sail","pirates:square_sail",""
"Pirates Mod","pirates:telescope",10235,0,"Telescope","pirates:telescope",""
"Pirates Mod","pirates:telescope",10235,0,"Telescope","pirates:telescope_upgrade",""
"Primitive Mobs","minecraft:log",17,0,"Oak Log","primitivemobs:wonder_sap_convert","logWood"
"Primitive Mobs","primitivemobs:camouflage_boots",10336,0,"Camouflage Boots","primitivemobs:camouflage_boots",""
"Primitive Mobs","primitivemobs:camouflage_boots",10336,0,"Camouflage Boots","primitivemobs:camouflage_boots_toggle",""
"Primitive Mobs","primitivemobs:camouflage_chestplate",10335,0,"Camouflage Chestplate","primitivemobs:camouflage_chestplate",""
"Primitive Mobs","primitivemobs:camouflage_chestplate",10335,0,"Camouflage Chestplate","primitivemobs:camouflage_chestplate_toggle",""
"Primitive Mobs","primitivemobs:camouflage_helmet",10334,0,"Camouflage Helmet","primitivemobs:camouflage_helmet",""
"Primitive Mobs","primitivemobs:camouflage_helmet",10334,0,"Camouflage Helmet","primitivemobs:camouflage_helmet_toggle",""
"Primitive Mobs","primitivemobs:camouflage_leggings",10337,0,"Camouflage Leggings","primitivemobs:camouflage_leggings",""
"Primitive Mobs","primitivemobs:camouflage_leggings",10337,0,"Camouflage Leggings","primitivemobs:camouflage_leggings_toggle",""
"Project: Vibrant Journeys","minecraft:bone",352,0,"Bone","pvj:bone","bone"
"Project: Vibrant Journeys","minecraft:cobblestone",4,0,"Cobblestone","pvj:cobblestone_1","cobblestone,materialStoneTool"
"Project: Vibrant Journeys","minecraft:cobblestone",4,0,"Cobblestone","pvj:cobblestone_2","cobblestone,materialStoneTool"
"Project: Vibrant Journeys","minecraft:dye",351,6,"Cyan Dye","pvj:cyandye","dye,dyeCyan"
"Project: Vibrant Journeys","minecraft:dye",351,9,"Pink Dye","pvj:pinkdye","dye,dyePink"
"Project: Vibrant Journeys","minecraft:dye",351,12,"Light Blue Dye","pvj:lightbluedye","dye,dyeLightBlue"
"Project: Vibrant Journeys","minecraft:mossy_cobblestone",48,0,"Moss Stone","pvj:mossy_cobblestone",""
"Project: Vibrant Journeys","minecraft:prismarine_shard",409,0,"Prismarine Shard","pvj:prismarine_shards","gemPrismarine"
"Project: Vibrant Journeys","minecraft:red_sandstone",179,0,"Red Sandstone","pvj:red_sandstone","sandstone"
"Project: Vibrant Journeys","minecraft:sandstone",24,0,"Sandstone","pvj:sandstone","sandstone"
"Project: Vibrant Journeys","minecraft:slime_ball",341,0,"Slimeball","pvj:slimeball","slimeball"
"Project: Vibrant Journeys","minecraft:stick",280,0,"Stick","pvj:stick","stickWood"
"Project: Vibrant Journeys","minecraft:stone",1,1,"Granite","pvj:granite","materialStoneTool,stoneGranite"
"Project: Vibrant Journeys","minecraft:stone",1,3,"Diorite","pvj:diorite","materialStoneTool,stoneDiorite"
"Project: Vibrant Journeys","minecraft:stone",1,5,"Andesite","pvj:andesite","materialStoneTool,stoneAndesite"
"Project: Vibrant Journeys","pvj:adobe_brick",13256,0,"Adobe Bricks","pvj:adobe_brick",""
"Project: Vibrant Journeys","pvj:adobe_brick_slab",13274,0,"Adobe Brick Slab","pvj:adobe_brick_slab",""
"Project: Vibrant Journeys","pvj:adobe_brick_stairs",13265,0,"Adobe Brick Stairs","pvj:adobe_brick_stairs",""
"Project: Vibrant Journeys","pvj:adobe_slab",13273,0,"Adobe Slab","pvj:adobe_slab",""
"Project: Vibrant Journeys","pvj:adobe_stairs",13264,0,"Adobe Stairs","pvj:adobe_stairs",""
"Project: Vibrant Journeys","pvj:aspen_boat",13364,0,"Aspen Boat","pvj:aspen_boat",""
"Project: Vibrant Journeys","pvj:aspen_button",13165,0,"Aspen Button","pvj:aspen_button",""
"Project: Vibrant Journeys","pvj:aspen_door_item",13133,0,"Aspen Door","pvj:aspen_door",""
"Project: Vibrant Journeys","pvj:aspen_fence",13100,0,"Aspen Fence","pvj:aspen_fence","fenceWood"
"Project: Vibrant Journeys","pvj:aspen_fence_gate",13113,0,"Aspen Fence Gate","pvj:aspen_fence_gate","fenceGateWood"
"Project: Vibrant Journeys","pvj:aspen_pressure_plate",13178,0,"Aspen Pressure Plate","pvj:aspen_pressure_plate",""
"Project: Vibrant Journeys","pvj:aspen_slab",13087,0,"Aspen Slab","pvj:aspen_slab","slabWood"
"Project: Vibrant Journeys","pvj:aspen_stairs",13074,0,"Aspen Stairs","pvj:aspen_stairs","stairWood"
"Project: Vibrant Journeys","pvj:aspen_trapdoor",13152,0,"Aspen Trapdoor","pvj:aspen_trapdoor",""
"Project: Vibrant Journeys","pvj:baobab_boat",13366,0,"Baobab Boat","pvj:baobab_boat",""
"Project: Vibrant Journeys","pvj:baobab_button",13167,0,"Baobab Button","pvj:baobab_button",""
"Project: Vibrant Journeys","pvj:baobab_door_item",13137,0,"Baobab Door","pvj:baobab_door",""
"Project: Vibrant Journeys","pvj:baobab_fence",13102,0,"Baobab Fence","pvj:baobab_fence","fenceWood"
"Project: Vibrant Journeys","pvj:baobab_fence_gate",13115,0,"Baobab Fence Gate","pvj:baobab_fence_gate","fenceGateWood"
"Project: Vibrant Journeys","pvj:baobab_pressure_plate",13180,0,"Baobab Pressure Plate","pvj:baobab_pressure_plate",""
"Project: Vibrant Journeys","pvj:baobab_slab",13089,0,"Baobab Slab","pvj:baobab_slab","slabWood"
"Project: Vibrant Journeys","pvj:baobab_stairs",13076,0,"Baobab Stairs","pvj:baobab_stairs","stairWood"
"Project: Vibrant Journeys","pvj:baobab_trapdoor",13154,0,"Baobab Trapdoor","pvj:baobab_trapdoor",""
"Project: Vibrant Journeys","pvj:basalt_brick",13250,0,"Basalt Bricks","pvj:basalt_brick",""
"Project: Vibrant Journeys","pvj:basalt_brick_slab",13268,0,"Basalt Brick Slab","pvj:basalt_brick_slab",""
"Project: Vibrant Journeys","pvj:basalt_brick_stairs",13259,0,"Basalt Brick Stairs","pvj:basalt_brick_stairs",""
"Project: Vibrant Journeys","pvj:basalt_slab",13267,0,"Basalt Slab","pvj:basalt_slab",""
"Project: Vibrant Journeys","pvj:basalt_stairs",13258,0,"Basalt Stairs","pvj:basalt_stairs",""
"Project: Vibrant Journeys","pvj:cactus_salad",13349,0,"Cactus Salad","pvj:cactus_salad",""
"Project: Vibrant Journeys","pvj:cherry_blossom_boat",13369,0,"Cherry Blossom Boat","pvj:cherry_blossom_boat",""
"Project: Vibrant Journeys","pvj:cherry_blossom_button",13170,0,"Cherry Blossom Button","pvj:cherry_blossom_button",""
"Project: Vibrant Journeys","pvj:cherry_blossom_door_item",13143,0,"Cherry Blossom Door","pvj:cherry_blossom_door",""
"Project: Vibrant Journeys","pvj:cherry_blossom_fence",13105,0,"Cherry Blossom Fence","pvj:cherry_blossom_fence","fenceWood"
"Project: Vibrant Journeys","pvj:cherry_blossom_fence_gate",13118,0,"Cherry Blossom Fence Gate","pvj:cherry_blossom_fence_gate","fenceGateWood"
"Project: Vibrant Journeys","pvj:cherry_blossom_pressure_plate",13183,0,"Cherry Blossom Pressure Plate.name","pvj:cherry_blossom_pressure_plate",""
"Project: Vibrant Journeys","pvj:cherry_blossom_slab",13092,0,"Cherry Blossom Slab","pvj:cherry_blossom_slab","slabWood"
"Project: Vibrant Journeys","pvj:cherry_blossom_stairs",13079,0,"Cherry Blossom Stairs","pvj:cherry_blossom_stairs","stairWood"
"Project: Vibrant Journeys","pvj:cherry_blossom_trapdoor",13157,0,"Cherry Blossom Trapdoor","pvj:cherry_blossom_trapdoor",""
"Project: Vibrant Journeys","pvj:clam_chowder",13354,0,"Clam Chowder","pvj:clam_chowder",""
"Project: Vibrant Journeys","pvj:cobblestone_brick",13248,0,"Cobblestone Bricks","pvj:cobblestone_brick",""
"Project: Vibrant Journeys","pvj:cobblestone_brick_slab",13266,0,"Cobblestone Bricks Slab","pvj:cobblestone_brick_slab",""
"Project: Vibrant Journeys","pvj:cobblestone_brick_stairs",13257,0,"Cobblestone Bricks Stairs","pvj:cobblestone_brick_stairs",""
"Project: Vibrant Journeys","pvj:cobblestone_brick_wall",13275,0,"Cobblestone Brick Wall","pvj:cobblestone_brick_wall",""
"Project: Vibrant Journeys","pvj:coconut_milk",13344,0,"Coconut Milk","pvj:coconut_milk",""
"Project: Vibrant Journeys","pvj:cottonwood_boat",13367,0,"Cottonwood Boat","pvj:cottonwood_boat",""
"Project: Vibrant Journeys","pvj:cottonwood_button",13168,0,"Cottonwood Button","pvj:cottonwood_button",""
"Project: Vibrant Journeys","pvj:cottonwood_door_item",13139,0,"Cottonwood Door","pvj:cottonwood_door",""
"Project: Vibrant Journeys","pvj:cottonwood_fence",13103,0,"Cottonwood Fence","pvj:cottonwood_fence","fenceWood"
"Project: Vibrant Journeys","pvj:cottonwood_fence_gate",13116,0,"Cottonwood Fence Gate","pvj:cottonwood_fence_gate","fenceGateWood"
"Project: Vibrant Journeys","pvj:cottonwood_pressure_plate",13181,0,"Cottonwood Pressure Plate","pvj:cottonwood_pressure_plate",""
"Project: Vibrant Journeys","pvj:cottonwood_slab",13090,0,"Cottonwood Slab","pvj:cottonwood_slab","slabWood"
"Project: Vibrant Journeys","pvj:cottonwood_stairs",13077,0,"Cottonwood Stairs","pvj:cottonwood_stairs","stairWood"
"Project: Vibrant Journeys","pvj:cottonwood_trapdoor",13155,0,"Cottonwood Trapdoor","pvj:cottonwood_trapdoor",""
"Project: Vibrant Journeys","pvj:cracked_coconut",13343,0,"Cracked Coconut","pvj:cracked_coconut",""
"Project: Vibrant Journeys","pvj:fir_boat",13362,0,"Fir Boat","pvj:fir_boat",""
"Project: Vibrant Journeys","pvj:fir_button",13163,0,"Fir Button","pvj:fir_button",""
"Project: Vibrant Journeys","pvj:fir_door_item",13129,0,"Fir Door","pvj:fir_door",""
"Project: Vibrant Journeys","pvj:fir_fence",13098,0,"Fir Fence","pvj:fir_fence","fenceWood"
"Project: Vibrant Journeys","pvj:fir_fence_gate",13111,0,"Fir Fence Gate","pvj:fir_fence_gate","fenceGateWood"
"Project: Vibrant Journeys","pvj:fir_pressure_plate",13176,0,"Fir Pressure Plate","pvj:fir_pressure_plate",""
"Project: Vibrant Journeys","pvj:fir_slab",13085,0,"Fir Slab","pvj:fir_slab","slabWood"
"Project: Vibrant Journeys","pvj:fir_stairs",13072,0,"Fir Stairs","pvj:fir_stairs","stairWood"
"Project: Vibrant Journeys","pvj:fir_trapdoor",13150,0,"Fir Trapdoor","pvj:fir_trapdoor",""
"Project: Vibrant Journeys","pvj:jacaranda_boat",13370,0,"Jacaranda Boat","pvj:jacaranda_boat",""
"Project: Vibrant Journeys","pvj:jacaranda_button",13171,0,"Jacaranda Button","pvj:jacaranda_button",""
"Project: Vibrant Journeys","pvj:jacaranda_door_item",13145,0,"Jacaranda Door","pvj:jacaranda_door",""
"Project: Vibrant Journeys","pvj:jacaranda_fence",13106,0,"Jacaranda Fence","pvj:jacaranda_fence","fenceWood"
"Project: Vibrant Journeys","pvj:jacaranda_fence_gate",13119,0,"Jacaranda Fence Gate","pvj:jacaranda_fence_gate","fenceGateWood"
"Project: Vibrant Journeys","pvj:jacaranda_pressure_plate",13184,0,"Jacaranda Pressure Plate.name","pvj:jacaranda_pressure_plate",""
"Project: Vibrant Journeys","pvj:jacaranda_slab",13093,0,"Jacaranda Slab","pvj:jacaranda_slab","slabWood"
"Project: Vibrant Journeys","pvj:jacaranda_stairs",13080,0,"Jacaranda Stairs","pvj:jacaranda_stairs","stairWood"
"Project: Vibrant Journeys","pvj:jacaranda_trapdoor",13158,0,"Jacaranda Trapdoor","pvj:jacaranda_trapdoor",""
"Project: Vibrant Journeys","pvj:juniper_boat",13368,0,"Juniper Boat","pvj:juniper_boat",""
"Project: Vibrant Journeys","pvj:juniper_button",13169,0,"Juniper Button","pvj:juniper_button",""
"Project: Vibrant Journeys","pvj:juniper_door_item",13141,0,"Juniper Door","pvj:juniper_door",""
"Project: Vibrant Journeys","pvj:juniper_fence",13104,0,"Juniper Fence","pvj:juniper_fence","fenceWood"
"Project: Vibrant Journeys","pvj:juniper_fence_gate",13117,0,"Juniper Fence Gate","pvj:juniper_fence_gate","fenceGateWood"
"Project: Vibrant Journeys","pvj:juniper_pressure_plate",13182,0,"Juniper Pressure Plate.name","pvj:juniper_pressure_plate",""
"Project: Vibrant Journeys","pvj:juniper_slab",13091,0,"Juniper Slab","pvj:juniper_slab","slabWood"
"Project: Vibrant Journeys","pvj:juniper_stairs",13078,0,"Juniper Stairs","pvj:juniper_stairs","stairWood"
"Project: Vibrant Journeys","pvj:juniper_trapdoor",13156,0,"Juniper Trapdoor","pvj:juniper_trapdoor",""
"Project: Vibrant Journeys","pvj:limestone_slab",13269,0,"Limestone Slab","pvj:limestone_slab",""
"Project: Vibrant Journeys","pvj:limestone_stairs",13260,0,"Limestone Stairs","pvj:limestone_stairs",""
"Project: Vibrant Journeys","pvj:mangrove_boat",13359,0,"Mangrove Boat","pvj:mangrove_boat",""
"Project: Vibrant Journeys","pvj:mangrove_button",13160,0,"Mangrove Button","pvj:mangrove_button",""
"Project: Vibrant Journeys","pvj:mangrove_door_item",13123,0,"Mangrove Door","pvj:mangrove_door",""
"Project: Vibrant Journeys","pvj:mangrove_fence",13095,0,"Mangrove Fence","pvj:mangrove_fence","fenceWood"
"Project: Vibrant Journeys","pvj:mangrove_fence_gate",13108,0,"Mangrove Fence Gate","pvj:mangrove_fence_gate","fenceGateWood"
"Project: Vibrant Journeys","pvj:mangrove_pressure_plate",13173,0,"Mangrove Pressure Plate","pvj:mangrove_pressure_plate",""
"Project: Vibrant Journeys","pvj:mangrove_slab",13082,0,"Mangrove Slab","pvj:mangrove_slab","slabWood"
"Project: Vibrant Journeys","pvj:mangrove_stairs",13069,0,"Mangrove Stairs","pvj:mangrove_stairs","stairWood"
"Project: Vibrant Journeys","pvj:mangrove_trapdoor",13147,0,"Mangrove Trapdoor","pvj:mangrove_trapdoor",""
"Project: Vibrant Journeys","pvj:maple_boat",13365,0,"Maple Boat","pvj:maple_boat",""
"Project: Vibrant Journeys","pvj:maple_button",13166,0,"Maple Button","pvj:maple_button",""
"Project: Vibrant Journeys","pvj:maple_door_item",13135,0,"Maple Door","pvj:maple_door",""
"Project: Vibrant Journeys","pvj:maple_fence",13101,0,"Maple Fence","pvj:maple_fence","fenceWood"
"Project: Vibrant Journeys","pvj:maple_fence_gate",13114,0,"Maple Fence Gate","pvj:maple_fence_gate","fenceGateWood"
"Project: Vibrant Journeys","pvj:maple_pressure_plate",13179,0,"Maple Pressure Plate","pvj:maple_pressure_plate",""
"Project: Vibrant Journeys","pvj:maple_slab",13088,0,"Maple Slab","pvj:maple_slab","slabWood"
"Project: Vibrant Journeys","pvj:maple_stairs",13075,0,"Maple Stairs","pvj:maple_stairs","stairWood"
"Project: Vibrant Journeys","pvj:maple_trapdoor",13153,0,"Maple Trapdoor","pvj:maple_trapdoor",""
"Project: Vibrant Journeys","pvj:marble_brick_slab",13271,0,"Marble Brick Slab","pvj:marble_brick_slab",""
"Project: Vibrant Journeys","pvj:marble_brick_stairs",13262,0,"Marble Brick Stairs","pvj:marble_brick_stairs",""
"Project: Vibrant Journeys","pvj:marble_slab",13270,0,"Marble Slab","pvj:marble_slab",""
"Project: Vibrant Journeys","pvj:mystical_grill",13276,0,"Mystical Grill","pvj:mystical_grill",""
"Project: Vibrant Journeys","pvj:palm_boat",13360,0,"Palm Boat","pvj:palm_boat",""
"Project: Vibrant Journeys","pvj:palm_button",13161,0,"Palm Button","pvj:palm_button",""
"Project: Vibrant Journeys","pvj:palm_door_item",13125,0,"Palm Door","pvj:palm_door",""
"Project: Vibrant Journeys","pvj:palm_fence",13096,0,"Palm Fence","pvj:palm_fence","fenceWood"
"Project: Vibrant Journeys","pvj:palm_fence_gate",13109,0,"Palm Fence Gate","pvj:palm_fence_gate","fenceGateWood"
"Project: Vibrant Journeys","pvj:palm_pressure_plate",13174,0,"Palm Pressure Plate","pvj:palm_pressure_plate",""
"Project: Vibrant Journeys","pvj:palm_slab",13083,0,"Palm Slab","pvj:palm_slab","slabWood"
"Project: Vibrant Journeys","pvj:palm_stairs",13070,0,"Palm Stairs","pvj:palm_stairs","stairWood"
"Project: Vibrant Journeys","pvj:palm_trapdoor",13148,0,"Palm Trapdoor","pvj:palm_trapdoor",""
"Project: Vibrant Journeys","pvj:pine_boat",13363,0,"Pine Boat","pvj:pine_boat",""
"Project: Vibrant Journeys","pvj:pine_button",13164,0,"Pine Button","pvj:pine_button",""
"Project: Vibrant Journeys","pvj:pine_door_item",13131,0,"Pine Door","pvj:pine_door",""
"Project: Vibrant Journeys","pvj:pine_fence",13099,0,"Pine Fence","pvj:pine_fence","fenceWood"
"Project: Vibrant Journeys","pvj:pine_fence_gate",13112,0,"Pine Fence Gate","pvj:pine_fence_gate","fenceGateWood"
"Project: Vibrant Journeys","pvj:pine_pressure_plate",13177,0,"Pine Pressure Plate","pvj:pine_pressure_plate",""
"Project: Vibrant Journeys","pvj:pine_slab",13086,0,"Pine Slab","pvj:pine_slab","slabWood"
"Project: Vibrant Journeys","pvj:pine_stairs",13073,0,"Pine Stairs","pvj:pine_stairs","stairWood"
"Project: Vibrant Journeys","pvj:pine_trapdoor",13151,0,"Pine Trapdoor","pvj:pine_trapdoor",""
"Project: Vibrant Journeys","pvj:planks_aspen",13061,0,"Aspen Wood Planks","pvj:aspen_planks","plankWood"
"Project: Vibrant Journeys","pvj:planks_baobab",13063,0,"Baobab Wood Planks","pvj:baobab_planks","plankWood"
"Project: Vibrant Journeys","pvj:planks_cherry_blossom",13066,0,"Cherry Blossom Planks","pvj:cherry_blossom_planks","plankWood"
"Project: Vibrant Journeys","pvj:planks_cottonwood",13064,0,"Cottonwood Planks","pvj:cottonwood_planks","plankWood"
"Project: Vibrant Journeys","pvj:planks_fir",13059,0,"Fir Wood Planks","pvj:fir_planks","plankWood"
"Project: Vibrant Journeys","pvj:planks_jacaranda",13067,0,"Jacaranda Planks","pvj:jacaranda_planks","plankWood"
"Project: Vibrant Journeys","pvj:planks_juniper",13065,0,"Juniper Planks","pvj:juniper_planks","plankWood"
"Project: Vibrant Journeys","pvj:planks_mangrove",13056,0,"Mangrove Wood Planks","pvj:mangrove_planks","plankWood"
"Project: Vibrant Journeys","pvj:planks_maple",13062,0,"Maple Wood Planks","pvj:maple_planks","plankWood"
"Project: Vibrant Journeys","pvj:planks_palm",13057,0,"Palm Wood Planks","pvj:palm_planks","plankWood"
"Project: Vibrant Journeys","pvj:planks_pine",13060,0,"Pine Wood Planks","pvj:pine_planks","plankWood"
"Project: Vibrant Journeys","pvj:planks_redwood",13058,0,"Redwood Wood Planks","pvj:redwood_planks","plankWood"
"Project: Vibrant Journeys","pvj:planks_willow",13055,0,"Willow Wood Planks","pvj:willow_planks","plankWood"
"Project: Vibrant Journeys","pvj:redwood_boat",13361,0,"Redwood Boat","pvj:redwood_boat",""
"Project: Vibrant Journeys","pvj:redwood_button",13162,0,"Redwood Button","pvj:redwood_button",""
"Project: Vibrant Journeys","pvj:redwood_door_item",13127,0,"Redwood Door","pvj:redwood_door",""
"Project: Vibrant Journeys","pvj:redwood_fence",13097,0,"Redwood Fence","pvj:redwood_fence","fenceWood"
"Project: Vibrant Journeys","pvj:redwood_fence_gate",13110,0,"Redwood Fence Gate","pvj:redwood_fence_gate","fenceGateWood"
"Project: Vibrant Journeys","pvj:redwood_pressure_plate",13175,0,"Redwood Pressure Plate","pvj:redwood_pressure_plate",""
"Project: Vibrant Journeys","pvj:redwood_slab",13084,0,"Redwood Slab","pvj:redwood_slab","slabWood"
"Project: Vibrant Journeys","pvj:redwood_stairs",13071,0,"Redwood Stairs","pvj:redwood_stairs","stairWood"
"Project: Vibrant Journeys","pvj:redwood_trapdoor",13149,0,"Redwood Trapdoor","pvj:redwood_trapdoor",""
"Project: Vibrant Journeys","pvj:siltstone_slab",13272,0,"Siltstone Slab","pvj:siltstone_slab",""
"Project: Vibrant Journeys","pvj:siltstone_stairs",13263,0,"Siltstone Stairs","pvj:siltstone_stairs",""
"Project: Vibrant Journeys","pvj:sugarcane_juice",13348,0,"Sugarcane Juice","pvj:sugarcane_juice",""
"Project: Vibrant Journeys","pvj:unstable_essence",13357,0,"Unstable Essence","pvj:unstable_essence",""
"Project: Vibrant Journeys","pvj:wet_adobe",13247,0,"Wet Adobe","pvj:wet_adobe",""
"Project: Vibrant Journeys","pvj:willow_boat",13358,0,"Willow Boat","pvj:willow_boat",""
"Project: Vibrant Journeys","pvj:willow_button",13159,0,"Willow Button","pvj:willow_button",""
"Project: Vibrant Journeys","pvj:willow_door_item",13121,0,"Willow Door","pvj:willow_door",""
"Project: Vibrant Journeys","pvj:willow_fence",13094,0,"Willow Fence","pvj:willow_fence","fenceWood"
"Project: Vibrant Journeys","pvj:willow_fence_gate",13107,0,"Willow Fence Gate","pvj:willow_fence_gate","fenceGateWood"
"Project: Vibrant Journeys","pvj:willow_pressure_plate",13172,0,"Willow Pressure Plate","pvj:willow_pressure_plate",""
"Project: Vibrant Journeys","pvj:willow_slab",13081,0,"Willow Slab","pvj:willow_slab","slabWood"
"Project: Vibrant Journeys","pvj:willow_stairs",13068,0,"Willow Stairs","pvj:willow_stairs","stairWood"
"Project: Vibrant Journeys","pvj:willow_trapdoor",13146,0,"Willow Trapdoor","pvj:willow_trapdoor",""
"Quality Tools","qualitytools:emerald_amulet",7300,0,"Emerald Amulet","qualitytools:emerald_amulet",""
"Quality Tools","qualitytools:emerald_ring",7299,0,"Emerald Ring","qualitytools:emerald_ring",""
"Quality Tools","qualitytools:reforging_station",7301,0,"Reforging Station","qualitytools:reforging_station",""
"Quark","minecraft:bookshelf",47,0,"Oak Bookshelf","quark:bookshelf","bookshelf,bookshelfOak"
"Quark","minecraft:chainmail_boots",305,0,"Chain Boots","quark:chainmail_boots",""
"Quark","minecraft:chainmail_chestplate",303,0,"Chain Chestplate","quark:chainmail_chestplate",""
"Quark","minecraft:chainmail_helmet",302,0,"Chain Helmet","quark:chainmail_helmet",""
"Quark","minecraft:chainmail_leggings",304,0,"Chain Leggings","quark:chainmail_leggings",""
"Quark","minecraft:chest",54,0,"Oak Chest","quark:chest","chest,chestWood"
"Quark","minecraft:chest",54,0,"Oak Chest","quark:chest_1","chest,chestWood"
"Quark","minecraft:chest_minecart",342,0,"Minecart with Chest","quark:chest_minecart",""
"Quark","minecraft:chest_minecart",342,0,"Minecart with Chest","quark:chest_minecart_1",""
"Quark","minecraft:clay_ball",337,0,"Clay","quark:clay_ball","clayBall"
"Quark","minecraft:coal",263,1,"Charcoal","quark:coal",""
"Quark","minecraft:dispenser",23,0,"Dispenser","quark:dispenser",""
"Quark","minecraft:elytra",443,0,"Elytra","quark:elytra_duplication",""
"Quark","minecraft:elytra",443,0,"Elytra","quark:elytra_dyeing",""
"Quark","minecraft:fireworks",401,0,"Firework Rocket","quark:firework_cloning",""
"Quark","minecraft:furnace_minecart",343,0,"Minecart with Furnace","quark:furnace_minecart",""
"Quark","minecraft:glass",20,0,"Glass","quark:glass","blockGlass,blockGlassColorless"
"Quark","minecraft:hopper",154,0,"Hopper","quark:hopper","hopper"
