"Mod name","Registry name","Hardness","Resistance"
"Rustic Furniture Compat","rusticcompat:table_pink_stained",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_purple_painted",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_purple_stained",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_red_painted",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_red_stained",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_reed",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_silver_painted",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_skyroot",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_stalagnate",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_tenebra",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_white_painted",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_white_stained",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_wyrmwood",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_yellow_painted",1.00,5.00
"Rustic Furniture Compat","rusticcompat:table_yellow_stained",1.00,5.00
"Scaling Health","scalinghealth:crystalore",3.00,45.00
"Seeds For Electroblob's Wizardry","t3s4ebw:crystal_crop",0.00,0.00
"Simple Storage Network","storagenetwork:controller",3.00,15.00
"Simple Storage Network","storagenetwork:ex_kabel",1.40,7.00
"Simple Storage Network","storagenetwork:im_kabel",1.40,7.00
"Simple Storage Network","storagenetwork:inventory",3.00,15.00
"Simple Storage Network","storagenetwork:kabel",1.40,7.00
"Simple Storage Network","storagenetwork:master",3.00,15.00
"Simple Storage Network","storagenetwork:process_kabel",1.40,7.00
"Simple Storage Network","storagenetwork:request",3.00,15.00
"Simple Storage Network","storagenetwork:simple_kabel",1.40,7.00
"Simple Storage Network","storagenetwork:storage_kabel",1.40,7.00
"SpellBundle","spellbundle:conjured_bramble",0.50,2.50
"Spellcaster's Archives","spellarchives:spell_archive",2.00,10.00
"Spooky Biomes","spookybiomes:bloodied_dirt",0.50,9.00
"Spooky Biomes","spookybiomes:bloodied_grass",0.60,9.00
"Spooky Biomes","spookybiomes:bloodwood_door",2.00,15.00
"Spooky Biomes","spookybiomes:bloodwood_double_slab",2.00,15.00
"Spooky Biomes","spookybiomes:bloodwood_fence",2.00,15.00
"Spooky Biomes","spookybiomes:bloodwood_gate",2.00,15.00
"Spooky Biomes","spookybiomes:bloodwood_leaves",0.20,1.00
"Spooky Biomes","spookybiomes:bloodwood_log",2.00,15.00
"Spooky Biomes","spookybiomes:bloodwood_planks",0.00,0.00
"Spooky Biomes","spookybiomes:bloodwood_sapling",0.00,0.00
"Spooky Biomes","spookybiomes:bloodwood_slab",2.00,15.00
"Spooky Biomes","spookybiomes:bloodwood_stairs",2.00,15.00
"Spooky Biomes","spookybiomes:bloodwood_trapdoor",3.00,180.00
"Spooky Biomes","spookybiomes:ghostly_door",2.00,15.00
"Spooky Biomes","spookybiomes:ghostly_double_slab",2.00,15.00
"Spooky Biomes","spookybiomes:ghostly_fence",2.00,15.00
"Spooky Biomes","spookybiomes:ghostly_gate",2.00,15.00
"Spooky Biomes","spookybiomes:ghostly_leaves",0.20,1.00
"Spooky Biomes","spookybiomes:ghostly_log",2.00,15.00
"Spooky Biomes","spookybiomes:ghostly_planks",2.00,15.00
"Spooky Biomes","spookybiomes:ghostly_sapling",0.00,0.00
"Spooky Biomes","spookybiomes:ghostly_slab",2.00,15.00
"Spooky Biomes","spookybiomes:ghostly_stairs",2.00,15.00
"Spooky Biomes","spookybiomes:ghostly_trapdoor",3.00,180.00
"Spooky Biomes","spookybiomes:seeping_door",2.00,15.00
"Spooky Biomes","spookybiomes:seeping_double_slab",2.00,15.00
"Spooky Biomes","spookybiomes:seeping_fence",2.00,15.00
"Spooky Biomes","spookybiomes:seeping_gate",2.00,15.00
"Spooky Biomes","spookybiomes:seeping_leaves",0.20,1.00
"Spooky Biomes","spookybiomes:seeping_log",2.00,15.00
"Spooky Biomes","spookybiomes:seeping_planks",2.00,15.00
"Spooky Biomes","spookybiomes:seeping_sapling",0.00,0.00
"Spooky Biomes","spookybiomes:seeping_slab",2.00,15.00
"Spooky Biomes","spookybiomes:seeping_stairs",2.00,15.00
"Spooky Biomes","spookybiomes:seeping_trapdoor",3.00,180.00
"Spooky Biomes","spookybiomes:sorbus_door",2.00,15.00
"Spooky Biomes","spookybiomes:sorbus_double_slab",2.00,15.00
"Spooky Biomes","spookybiomes:sorbus_fence",2.00,15.00
"Spooky Biomes","spookybiomes:sorbus_gate",2.00,15.00
"Spooky Biomes","spookybiomes:sorbus_leaves",0.20,1.00
"Spooky Biomes","spookybiomes:sorbus_log",2.00,15.00
"Spooky Biomes","spookybiomes:sorbus_planks",2.00,15.00
"Spooky Biomes","spookybiomes:sorbus_sapling",0.00,0.00
"Spooky Biomes","spookybiomes:sorbus_slab",2.00,15.00
"Spooky Biomes","spookybiomes:sorbus_stairs",2.00,15.00
"Spooky Biomes","spookybiomes:sorbus_trapdoor",3.00,180.00
"Structurize","structurize:blockcactusdoor",0.00,0.00
"Structurize","structurize:blockcactusfence",0.00,0.00
"Structurize","structurize:blockcactusfencegate",0.00,0.00
"Structurize","structurize:blockcactusplank",0.00,0.00
"Structurize","structurize:blockcactusslab_double",0.00,0.00
"Structurize","structurize:blockcactusslab_half",0.00,0.00
"Structurize","structurize:blockcactusstair",0.00,0.00
"Structurize","structurize:blockcactustrapdoor",0.00,0.00
"Structurize","structurize:blockpaperwall",3.00,3.00
"Structurize","structurize:blockshingle_acacia",3.00,3.00
"Structurize","structurize:blockshingle_birch",3.00,3.00
"Structurize","structurize:blockshingle_dark_oak",3.00,3.00
"Structurize","structurize:blockshingle_jungle",3.00,3.00
"Structurize","structurize:blockshingle_oak",3.00,3.00
"Structurize","structurize:blockshingle_spruce",3.00,3.00
"Structurize","structurize:blockshingleslab",3.00,3.00
"Structurize","structurize:blocksolidsubstitution",0.00,3.00
"Structurize","structurize:blocksubstitution",0.00,3.00
"Structurize","structurize:blocktimberframe_acacia_doublecrossed",3.00,3.00
"Structurize","structurize:blocktimberframe_acacia_downgated",3.00,3.00
"Structurize","structurize:blocktimberframe_acacia_framed",3.00,3.00
"Structurize","structurize:blocktimberframe_acacia_gateframed",3.00,3.00
"Structurize","structurize:blocktimberframe_acacia_horizontalnocap",3.00,3.00
"Structurize","structurize:blocktimberframe_acacia_horizontalplain",3.00,3.00
"Structurize","structurize:blocktimberframe_acacia_onecrossedlr",3.00,3.00
"Structurize","structurize:blocktimberframe_acacia_onecrossedrl",3.00,3.00
"Structurize","structurize:blocktimberframe_acacia_plain",3.00,3.00
"Structurize","structurize:blocktimberframe_acacia_sideframed",3.00,3.00
"Structurize","structurize:blocktimberframe_birch_doublecrossed",3.00,3.00
"Structurize","structurize:blocktimberframe_birch_downgated",3.00,3.00
"Structurize","structurize:blocktimberframe_birch_framed",3.00,3.00
"Structurize","structurize:blocktimberframe_birch_gateframed",3.00,3.00
"Structurize","structurize:blocktimberframe_birch_horizontalnocap",3.00,3.00
"Structurize","structurize:blocktimberframe_birch_horizontalplain",3.00,3.00
"Structurize","structurize:blocktimberframe_birch_onecrossedlr",3.00,3.00
"Structurize","structurize:blocktimberframe_birch_onecrossedrl",3.00,3.00
"Structurize","structurize:blocktimberframe_birch_plain",3.00,3.00
"Structurize","structurize:blocktimberframe_birch_sideframed",3.00,3.00
"Structurize","structurize:blocktimberframe_dark_oak_doublecrossed",3.00,3.00
"Structurize","structurize:blocktimberframe_dark_oak_downgated",3.00,3.00
"Structurize","structurize:blocktimberframe_dark_oak_framed",3.00,3.00
"Structurize","structurize:blocktimberframe_dark_oak_gateframed",3.00,3.00
"Structurize","structurize:blocktimberframe_dark_oak_horizontalnocap",3.00,3.00
"Structurize","structurize:blocktimberframe_dark_oak_horizontalplain",3.00,3.00
"Structurize","structurize:blocktimberframe_dark_oak_onecrossedlr",3.00,3.00
"Structurize","structurize:blocktimberframe_dark_oak_onecrossedrl",3.00,3.00
"Structurize","structurize:blocktimberframe_dark_oak_plain",3.00,3.00
"Structurize","structurize:blocktimberframe_dark_oak_sideframed",3.00,3.00
"Structurize","structurize:blocktimberframe_jungle_doublecrossed",3.00,3.00
"Structurize","structurize:blocktimberframe_jungle_downgated",3.00,3.00
"Structurize","structurize:blocktimberframe_jungle_framed",3.00,3.00
"Structurize","structurize:blocktimberframe_jungle_gateframed",3.00,3.00
"Structurize","structurize:blocktimberframe_jungle_horizontalnocap",3.00,3.00
"Structurize","structurize:blocktimberframe_jungle_horizontalplain",3.00,3.00
"Structurize","structurize:blocktimberframe_jungle_onecrossedlr",3.00,3.00
"Structurize","structurize:blocktimberframe_jungle_onecrossedrl",3.00,3.00
"Structurize","structurize:blocktimberframe_jungle_plain",3.00,3.00
"Structurize","structurize:blocktimberframe_jungle_sideframed",3.00,3.00
"Structurize","structurize:blocktimberframe_oak_doublecrossed",3.00,3.00
"Structurize","structurize:blocktimberframe_oak_downgated",3.00,3.00
"Structurize","structurize:blocktimberframe_oak_framed",3.00,3.00
"Structurize","structurize:blocktimberframe_oak_gateframed",3.00,3.00
"Structurize","structurize:blocktimberframe_oak_horizontalnocap",3.00,3.00
"Structurize","structurize:blocktimberframe_oak_horizontalplain",3.00,3.00
"Structurize","structurize:blocktimberframe_oak_onecrossedlr",3.00,3.00
"Structurize","structurize:blocktimberframe_oak_onecrossedrl",3.00,3.00
"Structurize","structurize:blocktimberframe_oak_plain",3.00,3.00
"Structurize","structurize:blocktimberframe_oak_sideframed",3.00,3.00
"Structurize","structurize:blocktimberframe_spruce_doublecrossed",3.00,3.00
"Structurize","structurize:blocktimberframe_spruce_downgated",3.00,3.00
"Structurize","structurize:blocktimberframe_spruce_framed",3.00,3.00
"Structurize","structurize:blocktimberframe_spruce_gateframed",3.00,3.00
"Structurize","structurize:blocktimberframe_spruce_horizontalnocap",3.00,3.00
"Structurize","structurize:blocktimberframe_spruce_horizontalplain",3.00,3.00
"Structurize","structurize:blocktimberframe_spruce_onecrossedlr",3.00,3.00
"Structurize","structurize:blocktimberframe_spruce_onecrossedrl",3.00,3.00
"Structurize","structurize:blocktimberframe_spruce_plain",3.00,3.00
"Structurize","structurize:blocktimberframe_spruce_sideframed",3.00,3.00
"Structurize","structurize:multiblock",0.00,3.00
"Stygian End Re-continuation","stygian:endacid",0.00,0.00
"Stygian End Re-continuation","stygian:endaciddeadbush",0.00,0.00
"Stygian End Re-continuation","stygian:endastrodoor",2.00,10.00
"Stygian End Re-continuation","stygian:endastrofence",2.00,15.00
"Stygian End Re-continuation","stygian:endastrofencegate",2.00,15.00
"Stygian End Re-continuation","stygian:endastroleaves",0.20,1.00
"Stygian End Re-continuation","stygian:endastrolog",2.00,10.00
"Stygian End Re-continuation","stygian:endastroplanks",2.00,10.00
"Stygian End Re-continuation","stygian:endastroplanksslab",2.00,10.00
"Stygian End Re-continuation","stygian:endastroplanksslab_double",2.00,10.00
"Stygian End Re-continuation","stygian:endastrosapling",0.00,0.00
"Stygian End Re-continuation","stygian:endastrostairs",2.00,10.00
"Stygian End Re-continuation","stygian:endbluecactus",0.40,2.00
"Stygian End Re-continuation","stygian:endcactus",0.40,2.00
"Stygian End Re-continuation","stygian:endcanopysapling",0.00,0.00
"Stygian End Re-continuation","stygian:endcell",0.00,0.00
"Stygian End Re-continuation","stygian:enddeadbush",0.00,0.00
"Stygian End Re-continuation","stygian:enddeadcoalore",3.00,45.00
"Stygian End Re-continuation","stygian:enddeadcobblestone",1.50,30.00
"Stygian End Re-continuation","stygian:enddeaddirt",0.50,2.50
"Stygian End Re-continuation","stygian:enddeadgrass",0.00,0.00
"Stygian End Re-continuation","stygian:enddeadhangingroot",0.00,0.00
"Stygian End Re-continuation","stygian:enddeadstone",1.50,30.00
"Stygian End Re-continuation","stygian:enddeadstonebrick",1.50,30.00
"Stygian End Re-continuation","stygian:enddoor",2.00,10.00
"Stygian End Re-continuation","stygian:enddragonorchid",0.00,0.00
"Stygian End Re-continuation","stygian:endfence",2.00,15.00
"Stygian End Re-continuation","stygian:endfencegate",2.00,15.00
"Stygian End Re-continuation","stygian:endglow",0.00,0.00
"Stygian End Re-continuation","stygian:endgrass",0.60,3.00
"Stygian End Re-continuation","stygian:endleaves",0.20,1.00
"Stygian End Re-continuation","stygian:endlightflower",0.00,0.00
"Stygian End Re-continuation","stygian:endlog",2.00,10.00
"Stygian End Re-continuation","stygian:endlogstairs",2.00,10.00
"Stygian End Re-continuation","stygian:endlunargrass",0.50,2.50
"Stygian End Re-continuation","stygian:endlunartallgrass",0.00,0.00
"Stygian End Re-continuation","stygian:endmagma",0.50,2.50
"Stygian End Re-continuation","stygian:endmoonrock",1.50,30.00
"Stygian End Re-continuation","stygian:endmoonshine",0.00,0.00
"Stygian End Re-continuation","stygian:endobsidian",1.50,30.00
"Stygian End Re-continuation","stygian:endobsidianbrick",1.50,30.00
"Stygian End Re-continuation","stygian:endplanks",2.00,10.00
"Stygian End Re-continuation","stygian:endplanksslab",2.00,10.00
"Stygian End Re-continuation","stygian:endplanksslab_double",2.00,10.00
"Stygian End Re-continuation","stygian:endpolishedmoonrock",1.50,30.00
"Stygian End Re-continuation","stygian:endsand",0.50,1.50
"Stygian End Re-continuation","stygian:endshiren",0.00,0.00
"Stygian End Re-continuation","stygian:endsmallcanopysapling",0.00,0.00
"Stygian End Re-continuation","stygian:endsnarebells",0.00,0.00
"Stygian End Re-continuation","stygian:endsnaregrass",0.50,2.50
"Stygian End Re-continuation","stygian:endsnaretallgrass",0.00,0.00
"Stygian End Re-continuation","stygian:endtallgrass",0.00,0.00
"Stygian End Re-continuation","stygian:endvine",0.00,0.00
"Stygian End Re-continuation","stygian:endviscousdoor",2.00,10.00
"Stygian End Re-continuation","stygian:endviscousfence",2.00,15.00
"Stygian End Re-continuation","stygian:endviscousfencegate",2.00,15.00
"Stygian End Re-continuation","stygian:endviscousleaves",0.20,1.00
"Stygian End Re-continuation","stygian:endviscouslog",2.00,10.00
"Stygian End Re-continuation","stygian:endviscousplanks",2.00,10.00
"Stygian End Re-continuation","stygian:endviscousplanksslab",2.00,10.00
"Stygian End Re-continuation","stygian:endviscousplanksslab_double",2.00,10.00
"Stygian End Re-continuation","stygian:endviscoussapling",0.00,0.00
"Stygian End Re-continuation","stygian:endviscousstairs",2.00,10.00
"Stygian End Re-continuation","stygian:endwyrmroots",0.00,0.00
"Switch-Bow","switchbow:arrowdispenser",0.00,0.00
"Switch-Bow","switchbow:minilight",0.00,0.00
"Switch-Bow","switchbow:podest",7.50,37.50
"Switch-Bow","switchbow:redstonepiece",0.00,0.00
"The Aether","aether_legacy:aercloud",0.20,1.00
"The Aether","aether_legacy:aerogel",1.00,6000.00
"The Aether","aether_legacy:aerogel_double_slab",2.00,2997.00
"The Aether","aether_legacy:aerogel_slab",0.50,2997.00
"The Aether","aether_legacy:aerogel_stairs",1.00,6000.00
"The Aether","aether_legacy:aerogel_wall",1.00,1.00
"The Aether","aether_legacy:aether_dirt",0.20,1.00
"The Aether","aether_legacy:aether_grass",0.20,1.00
"The Aether","aether_legacy:aether_leaves",0.20,1.00
"The Aether","aether_legacy:aether_lever",0.50,2.50
"The Aether","aether_legacy:aether_log",2.00,10.00
"The Aether","aether_legacy:aether_portal",-1.00,2700000.00
"The Aether","aether_legacy:aetherion_chest",0.00,0.00
"The Aether","aether_legacy:ambrosium_block",3.00,15.00
"The Aether","aether_legacy:ambrosium_ore",3.00,15.00
"The Aether","aether_legacy:ambrosium_torch",0.00,0.00
"The Aether","aether_legacy:angelic_double_slab",2.00,30.00
"The Aether","aether_legacy:angelic_slab",0.50,30.00
"The Aether","aether_legacy:angelic_stairs",0.50,2.50
"The Aether","aether_legacy:angelic_wall",0.50,0.50
"The Aether","aether_legacy:berry_bush",0.20,1.00
"The Aether","aether_legacy:berry_bush_stem",0.20,1.00
"The Aether","aether_legacy:carved_double_slab",2.00,30.00
"The Aether","aether_legacy:carved_slab",0.50,30.00
"The Aether","aether_legacy:carved_stairs",0.50,2.50
"The Aether","aether_legacy:carved_wall",0.50,0.50
"The Aether","aether_legacy:chest_mimic",2.00,10.00
"The Aether","aether_legacy:crystal_leaves",0.20,1.00
"The Aether","aether_legacy:dungeon_block",0.50,2.50
"The Aether","aether_legacy:dungeon_trap",-1.00,18000000.00
"The Aether","aether_legacy:enchanted_aether_grass",0.20,1.00
"The Aether","aether_legacy:enchanted_gravitite",5.00,25.00
"The Aether","aether_legacy:enchanter",2.00,10.00
"The Aether","aether_legacy:freezer",2.50,12.50
"The Aether","aether_legacy:golden_oak_sapling",0.00,0.00
"The Aether","aether_legacy:gravitite_ore",5.00,25.00
"The Aether","aether_legacy:hellfire_double_slab",2.00,30.00
"The Aether","aether_legacy:hellfire_slab",0.50,30.00
"The Aether","aether_legacy:hellfire_stairs",0.50,2.50
"The Aether","aether_legacy:hellfire_wall",0.50,0.50
"The Aether","aether_legacy:holiday_leaves",0.20,1.00
"The Aether","aether_legacy:holystone",0.50,2.50
"The Aether","aether_legacy:holystone_brick",0.50,30.00
"The Aether","aether_legacy:holystone_brick_double_slab",2.00,30.00
"The Aether","aether_legacy:holystone_brick_slab",0.50,30.00
"The Aether","aether_legacy:holystone_brick_stairs",0.50,30.00
"The Aether","aether_legacy:holystone_brick_wall",0.50,0.50
"The Aether","aether_legacy:holystone_button",0.50,2.50
"The Aether","aether_legacy:holystone_double_slab",2.00,30.00
"The Aether","aether_legacy:holystone_pressure_plate",0.50,2.50
"The Aether","aether_legacy:holystone_slab",0.50,30.00
"The Aether","aether_legacy:holystone_stairs",0.50,2.50
"The Aether","aether_legacy:holystone_wall",0.50,0.50
"The Aether","aether_legacy:icestone",3.00,15.00
"The Aether","aether_legacy:incubator",2.00,10.00
"The Aether","aether_legacy:locked_dungeon_block",-1.00,7500.00
"The Aether","aether_legacy:mossy_holystone",0.50,2.50
"The Aether","aether_legacy:mossy_holystone_double_slab",2.00,30.00
"The Aether","aether_legacy:mossy_holystone_slab",0.50,30.00
"The Aether","aether_legacy:mossy_holystone_stairs",0.50,2.50
"The Aether","aether_legacy:mossy_holystone_wall",0.50,0.50
"The Aether","aether_legacy:pillar",0.50,2.50
"The Aether","aether_legacy:pillar_top",0.50,2.50
"The Aether","aether_legacy:present",0.60,3.00
"The Aether","aether_legacy:purple_flower",0.00,0.00
"The Aether","aether_legacy:quicksoil",0.50,2.50
"The Aether","aether_legacy:quicksoil_glass",0.20,1.00
"The Aether","aether_legacy:quicksoil_glass_pane",0.20,1.00
"The Aether","aether_legacy:skyroot_bed",0.20,1.00
"The Aether","aether_legacy:skyroot_bookshelf",2.00,15.00
"The Aether","aether_legacy:skyroot_button",0.50,2.50
"The Aether","aether_legacy:skyroot_chest",2.50,12.50
"The Aether","aether_legacy:skyroot_crafting_table",2.50,12.50
"The Aether","aether_legacy:skyroot_door",3.00,15.00
"The Aether","aether_legacy:skyroot_double_slab",2.00,15.00
"The Aether","aether_legacy:skyroot_fence",2.00,15.00
"The Aether","aether_legacy:skyroot_fence_gate",2.00,15.00
"The Aether","aether_legacy:skyroot_ladder",0.40,2.00
"The Aether","aether_legacy:skyroot_plank",2.00,15.00
"The Aether","aether_legacy:skyroot_pressure_plate",0.50,2.50
"The Aether","aether_legacy:skyroot_sapling",0.00,0.00
"The Aether","aether_legacy:skyroot_slab",2.00,15.00
"The Aether","aether_legacy:skyroot_stairs",2.00,15.00
"The Aether","aether_legacy:skyroot_standing_sign",1.00,5.00
"The Aether","aether_legacy:skyroot_trapdoor",3.00,15.00
"The Aether","aether_legacy:skyroot_wall_sign",1.00,5.00
"The Aether","aether_legacy:sun_altar",2.50,12.50
"The Aether","aether_legacy:treasure_chest",-1.00,6000.00
"The Aether","aether_legacy:white_flower",0.00,0.00
"The Aether","aether_legacy:zanite_bars",5.00,30.00
"The Aether","aether_legacy:zanite_block",3.00,15.00
"The Aether","aether_legacy:zanite_door",5.00,25.00
"The Aether","aether_legacy:zanite_ore",3.00,15.00
"The Aether","aether_legacy:zanite_pressure_plate",0.50,2.50
"The Aether","aether_legacy:zanite_trapdoor",5.00,25.00
"The Farlanders","farlanders:endumium_block",2.00,10.00
"The Farlanders","farlanders:endumium_ore",2.00,10.00
"TorchMaster","torchmaster:dread_lamp",1.50,3.00
"TorchMaster","torchmaster:feral_flare_lantern",0.00,0.00
"TorchMaster","torchmaster:invisible_light",0.00,0.00
"TorchMaster","torchmaster:mega_torch",1.50,3.00
"TorchMaster","torchmaster:terrain_lighter",1.00,9.00
"ToroQuest Revampd","toroquest:royalblock",0.00,0.00
"ToroQuest Revampd","toroquest:torospawnerblock",0.00,0.00
"Traces of the Fallen","totf:armillary",1.00,3.00
"Traces of the Fallen","totf:bush_crate",1.50,15.00
"Traces of the Fallen","totf:grave_marker",3.00,15.00
"Traces of the Fallen","totf:grave_rose",0.00,0.00
"Traces of the Fallen","totf:lost_cargo",1.50,15.00
"Traces of the Fallen","totf:lost_crate_potions",1.50,15.00
"Traces of the Fallen","totf:rose",0.00,0.00
"Traces of the Fallen","totf:skeleton_crate",1.50,15.00
"Traces of the Fallen","totf:stone_circle",-1.00,18000000.00
"Traces of the Fallen","totf:tent",1.50,15.00
"Traces of the Fallen","totf:tent_abandoned",1.50,15.00
"Traces of the Fallen","totf:tent_abandoned_idol",1.50,15.00
"Traverse","traverse:blue_rock",1.50,30.00
"Traverse","traverse:blue_rock_bricks",1.50,30.00
"Traverse","traverse:blue_rock_bricks_chiseled",1.50,30.00
"Traverse","traverse:blue_rock_bricks_double_slab",2.00,30.00
"Traverse","traverse:blue_rock_bricks_slab",2.00,30.00
"Traverse","traverse:blue_rock_bricks_stairs",1.50,30.00
"Traverse","traverse:blue_rock_cobblestone",1.50,30.00
"Traverse","traverse:blue_rock_cobblestone_double_slab",2.00,30.00
"Traverse","traverse:blue_rock_cobblestone_slab",2.00,30.00
"Traverse","traverse:blue_rock_cobblestone_stairs",1.50,30.00
"Traverse","traverse:blue_rock_cobblestone_wall",1.50,30.00
"Traverse","traverse:blue_rock_double_slab",2.00,30.00
"Traverse","traverse:blue_rock_slab",2.00,30.00
"Traverse","traverse:brown_autumnal_leaves",0.20,1.00
"Traverse","traverse:brown_autumnal_sapling",0.00,0.00
"Traverse","traverse:cold_grass",0.00,0.00
"Traverse","traverse:dead_grass",0.00,0.00
"Traverse","traverse:fir_door",3.00,15.00
"Traverse","traverse:fir_double_slab",2.00,45.00
"Traverse","traverse:fir_fence",2.00,15.00
"Traverse","traverse:fir_fence_gate",2.00,15.00
"Traverse","traverse:fir_leaves",0.20,1.00
"Traverse","traverse:fir_log",2.00,10.00
"Traverse","traverse:fir_planks",2.00,45.00
"Traverse","traverse:fir_sapling",0.00,0.00
"Traverse","traverse:fir_slab",2.00,45.00
"Traverse","traverse:fir_stairs",2.00,45.00
"Traverse","traverse:orange_autumnal_leaves",0.20,1.00
"Traverse","traverse:orange_autumnal_sapling",0.00,0.00
"Traverse","traverse:red_autumnal_leaves",0.20,1.00
"Traverse","traverse:red_autumnal_sapling",0.00,0.00
"Traverse","traverse:red_rock",1.50,30.00
"Traverse","traverse:red_rock_bricks",1.50,30.00
"Traverse","traverse:red_rock_bricks_chiseled",1.50,30.00
"Traverse","traverse:red_rock_bricks_double_slab",2.00,30.00
"Traverse","traverse:red_rock_bricks_slab",2.00,30.00
"Traverse","traverse:red_rock_bricks_stairs",1.50,30.00
"Traverse","traverse:red_rock_cobblestone",1.50,30.00
"Traverse","traverse:red_rock_cobblestone_double_slab",2.00,30.00
"Traverse","traverse:red_rock_cobblestone_slab",2.00,30.00
"Traverse","traverse:red_rock_cobblestone_stairs",1.50,30.00
"Traverse","traverse:red_rock_cobblestone_wall",1.50,30.00
"Traverse","traverse:red_rock_double_slab",2.00,30.00
"Traverse","traverse:red_rock_slab",2.00,30.00
"Traverse","traverse:yellow_autumnal_leaves",0.20,1.00
"Traverse","traverse:yellow_autumnal_sapling",0.00,0.00
"Trinkets and Baubles","xat:cooled_magma",0.00,0.00
"Trinkets and Baubles","xat:moon_rose",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_artsy",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_bee",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_boom",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_ken",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_nyan",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_nyan_old",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_panda",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_rembo",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_rixxi",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_ryu",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_scary",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_shivaxi",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_snowie",0.00,0.00
"Trinkets and Baubles","xat:teddy_bear_twilight",0.00,0.00
"Unseen's Dungeon Additions","da:adventure_block",3.00,18.00
"Unseen's Dungeon Additions","da:aegyptia_block",3.00,18.00
"Unseen's Dungeon Additions","da:aegyptian_spawner",-1.00,30000.00
"Unseen's Dungeon Additions","da:alfera_crate",1.50,15.00
"Unseen's Dungeon Additions","da:alfera_planks",1.50,15.00
"Unseen's Dungeon Additions","da:alfera_planks_rod",1.50,15.00
"Unseen's Dungeon Additions","da:az_fence",1.70,30.00
"Unseen's Dungeon Additions","da:aza_vines",0.00,0.00
"Unseen's Dungeon Additions","da:aza_vines_berries",0.00,0.00
"Unseen's Dungeon Additions","da:azaela_leaf",0.20,6.00
"Unseen's Dungeon Additions","da:boss_resummon",-1.00,0.00
"Unseen's Dungeon Additions","da:cave_spawner",-1.00,3000.00
"Unseen's Dungeon Additions","da:change_block",50.00,6000.00
"Unseen's Dungeon Additions","da:chisled_fire_stone",1.70,30.00
"Unseen's Dungeon Additions","da:city_brick",3.00,18.00
"Unseen's Dungeon Additions","da:city_brick_alt",3.00,18.00
"Unseen's Dungeon Additions","da:city_brick_alt_double",3.00,18.00
"Unseen's Dungeon Additions","da:city_brick_alt_half",3.00,18.00
"Unseen's Dungeon Additions","da:city_brick_double",3.00,18.00
"Unseen's Dungeon Additions","da:city_brick_half",3.00,18.00
"Unseen's Dungeon Additions","da:city_brick_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:city_brick_stairs_alt",3.00,18.00
"Unseen's Dungeon Additions","da:city_brick_wall",3.00,6.00
"Unseen's Dungeon Additions","da:city_brick_wall_alt",3.00,6.00
"Unseen's Dungeon Additions","da:city_chisled",3.00,18.00
"Unseen's Dungeon Additions","da:city_decoration",3.00,18.00
"Unseen's Dungeon Additions","da:city_pillar",3.00,18.00
"Unseen's Dungeon Additions","da:city_pillar_chisled",3.00,18.00
"Unseen's Dungeon Additions","da:city_smooth",3.00,18.00
"Unseen's Dungeon Additions","da:city_smooth_wall",3.00,6.00
"Unseen's Dungeon Additions","da:city_tile",3.00,18.00
"Unseen's Dungeon Additions","da:city_tile_double",3.00,18.00
"Unseen's Dungeon Additions","da:city_tile_half",3.00,18.00
"Unseen's Dungeon Additions","da:city_tile_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:city_tile_wall",3.00,6.00
"Unseen's Dungeon Additions","da:cold_brick",3.00,18.00
"Unseen's Dungeon Additions","da:cold_brick_double",3.00,18.00
"Unseen's Dungeon Additions","da:cold_brick_half",3.00,18.00
"Unseen's Dungeon Additions","da:cold_brick_lamp",3.00,18.00
"Unseen's Dungeon Additions","da:cold_brick_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:cold_brick_wall",3.00,6.00
