"Mod name","Registry name","Entity class name","ID"
"Special Mobs","specialmobs:minicreeper","EntityMiniCreeper",11
"Special Mobs","specialmobs:minienderman","EntityMiniEnderman",88
"Special Mobs","specialmobs:mirageenderman","EntityMirageEnderman",89
"Special Mobs","specialmobs:mothercavespider","EntityMotherCaveSpider",75
"Special Mobs","specialmobs:motherspider","EntityMotherSpider",67
"Special Mobs","specialmobs:ninjaskeleton","EntityNinjaSkeleton",35
"Special Mobs","specialmobs:ninjawitherskeleton","EntityNinjaWitherSkeleton",45
"Special Mobs","specialmobs:palespider","EntityPaleSpider",68
"Special Mobs","specialmobs:plaguepigzombie","EntityPlaguePigZombie",27
"Special Mobs","specialmobs:plaguezombie","EntityPlagueZombie",20
"Special Mobs","specialmobs:poisonsilverfish","EntityPoisonSilverfish",82
"Special Mobs","specialmobs:poisonskeleton","EntityPoisonSkeleton",36
"Special Mobs","specialmobs:poisonspider","EntityPoisonSpider",69
"Special Mobs","specialmobs:queenghast","EntityQueenGhast",101
"Special Mobs","specialmobs:shadowswitch","EntityShadowsWitch",93
"Special Mobs","specialmobs:smfishhook","EntitySpecialFishHook",111
"Special Mobs","specialmobs:sniperskeleton","EntitySniperSkeleton",37
"Special Mobs","specialmobs:sniperwitherskeleton","EntitySniperWitherSkeleton",46
"Special Mobs","specialmobs:specialblaze","Entity_SpecialBlaze",103
"Special Mobs","specialmobs:specialcavespider","Entity_SpecialCaveSpider",72
"Special Mobs","specialmobs:specialcreeper","Entity_SpecialCreeper",0
"Special Mobs","specialmobs:specialenderman","Entity_SpecialEnderman",84
"Special Mobs","specialmobs:specialghast","Entity_SpecialGhast",97
"Special Mobs","specialmobs:speciallavaslime","Entity_SpecialLavaSlime",56
"Special Mobs","specialmobs:specialpigzombie","Entity_SpecialPigZombie",21
"Special Mobs","specialmobs:specialsilverfish","Entity_SpecialSilverfish",78
"Special Mobs","specialmobs:specialskeleton","Entity_SpecialSkeleton",29
"Special Mobs","specialmobs:specialslime","Entity_SpecialSlime",48
"Special Mobs","specialmobs:specialspider","Entity_SpecialSpider",61
"Special Mobs","specialmobs:specialwitch","Entity_SpecialWitch",91
"Special Mobs","specialmobs:specialwitherskeleton","Entity_SpecialWitherSkeleton",40
"Special Mobs","specialmobs:specialzombie","Entity_SpecialZombie",13
"Special Mobs","specialmobs:spitfireskeleton","EntitySpitfireSkeleton",38
"Special Mobs","specialmobs:spitfirewitherskeleton","EntitySpitfireWitherSkeleton",47
"Special Mobs","specialmobs:splittingcreeper","EntitySplittingCreeper",12
"Special Mobs","specialmobs:stickylavaslime","EntityStickyLavaSlime",59
"Special Mobs","specialmobs:strawberryslime","EntityStrawberrySlime",54
"Special Mobs","specialmobs:strayskeleton","EntityStraySkeleton",39
"Special Mobs","specialmobs:thiefenderman","EntityThiefEnderman",90
"Special Mobs","specialmobs:toughsilverfish","EntityToughSilverfish",83
"Special Mobs","specialmobs:undeadwitch","EntityUndeadWitch",94
"Special Mobs","specialmobs:unholyghast","EntityUnholyGhast",102
"Special Mobs","specialmobs:vampirepigzombie","EntityVampirePigZombie",28
"Special Mobs","specialmobs:volatilelavaslime","EntityVolatileLavaSlime",60
"Special Mobs","specialmobs:watermelonslime","EntityWatermelonSlime",55
"Special Mobs","specialmobs:webcavespider","EntityWebCaveSpider",76
"Special Mobs","specialmobs:webspider","EntityWebSpider",70
"Special Mobs","specialmobs:wildfireblaze","EntityWildfireBlaze",110
"Special Mobs","specialmobs:wildswitch","EntityWildsWitch",95
"Special Mobs","specialmobs:windwitch","EntityWindWitch",96
"Special Mobs","specialmobs:witchcavespider","EntityWitchCaveSpider",77
"Special Mobs","specialmobs:witchspider","EntityWitchSpider",71
"SpellBundle","spellbundle:wasp_minion","EntityWaspMinion",0
"Spooky Biomes","spookybiomes:the_forgotten_warlock","EntityTheForgottenWarlock",0
"Stygian End Re-continuation","stygian:blastling","EntityBlastling",2
"Stygian End Re-continuation","stygian:blastling_ball","EntityBlastlingBall",14
"Stygian End Re-continuation","stygian:cracky","EntityCracky",5
"Stygian End Re-continuation","stygian:end_skeleton","EntityEndSkeleton",4
"Stygian End Re-continuation","stygian:endbob","EntityEndbob",7
"Stygian End Re-continuation","stygian:endwyrm","EntityEndWyrm",8
"Stygian End Re-continuation","stygian:lunaling","EntityLunaling",11
"Stygian End Re-continuation","stygian:lunar_zorp","EntityLunarZorp",10
"Stygian End Re-continuation","stygian:pix","EntityPix",9
"Stygian End Re-continuation","stygian:skipper","EntitySkipper",13
"Stygian End Re-continuation","stygian:slush","EntitySlush",12
"Stygian End Re-continuation","stygian:snareling","EntitySnareling",3
"Stygian End Re-continuation","stygian:snareling_ball","EntitySnarelingBall",15
"Stygian End Re-continuation","stygian:supaika","EntitySupaika",6
"Stygian End Re-continuation","stygian:throwdable_end_bone","EntityThrowdableBone",16
"Stygian End Re-continuation","stygian:watchling","EntityWatchling",1
"Switch-Bow","switchbow:arrowair","EntityArrowAir",3
"Switch-Bow","switchbow:arrowairupgrade","EntityArrowAirUpgrade",206
"Switch-Bow","switchbow:arrowbone","EntityArrowBone",13
"Switch-Bow","switchbow:arrowboneaoe","EntityArrowBoneAOE",201
"Switch-Bow","switchbow:arrowbouncy","EntityArrowBouncy",25
"Switch-Bow","switchbow:arrowburial","EntityArrowBurial",18
"Switch-Bow","switchbow:arrowburialaoe","EntityArrowBurialAOE",203
"Switch-Bow","switchbow:arrowchorus","EntityArrowChorus",19
"Switch-Bow","switchbow:arrowdiamond","EntityArrowDiamond",10
"Switch-Bow","switchbow:arrowdragonbreath","EntityArrowDragonBreath",21
"Switch-Bow","switchbow:arrowenderperle","EntityArrowEnderperle",4
"Switch-Bow","switchbow:arrowfire","EntityArrowFire",12
"Switch-Bow","switchbow:arrowfireupgrade","EntityArrowFireUpgrade",204
"Switch-Bow","switchbow:arrowfirework","EntityArrowFirework",14
"Switch-Bow","switchbow:arrowfrost","EntityArrowFrost",2
"Switch-Bow","switchbow:arrowknockback","EntityArrowKnockback",24
"Switch-Bow","switchbow:arrowlightningbolt","EntityArrowLightningBolt",0
"Switch-Bow","switchbow:arrowlightningboltstorm","EntityArrowLightningBoltStorm",200
"Switch-Bow","switchbow:arrowlove","EntityArrowLove",11
"Switch-Bow","switchbow:arrowluck","EntityArrowLuck",16
"Switch-Bow","switchbow:arrowluckupgrade","EntityArrowLuckUpgrade",205
"Switch-Bow","switchbow:arrowofthesearcher","EntityArrowoftheSearcher",26
"Switch-Bow","switchbow:arrowpiercing","EntityArrowPiercing",27
"Switch-Bow","switchbow:arrowprotector","EntityArrowProtector",23
"Switch-Bow","switchbow:arrowredstone","EntityArrowRedstone",17
"Switch-Bow","switchbow:arrowsplit","EntityArrowSplit",8
"Switch-Bow","switchbow:arrowsplitlove","EntityArrowSplitLove",15
"Switch-Bow","switchbow:arrowsplitloveupgrade","EntityArrowSplitLoveUpgrade",207
"Switch-Bow","switchbow:arrowsplitupgrade","EntityArrowSplitUpgrade",202
"Switch-Bow","switchbow:arrowsprinkler","EntityArrowSprinkler",20
"Switch-Bow","switchbow:arrowtnt","EntityArrowTNT",1
"Switch-Bow","switchbow:arrowtorch","EntityArrowTorch",7
"Switch-Bow","switchbow:arrowtriple","EntityArrowTriple",22
"Switch-Bow","switchbow:arrowunderwater","EntityArrowUnderwater",9
"Switch-Bow","switchbow:arrowvampier","EntityArrowVampier",5
"Switch-Bow","switchbow:arrowwither","EntityArrowWither",6
"Switch-Bow","switchbow:entityburial","EntityBurial",102
"Switch-Bow","switchbow:entityfire","EntityFire",101
"Switch-Bow","switchbow:littleirongolem","EntityLittleIronGolem",150
"TestDummy","testdummy:dummy","EntityDummy",0
"TestDummy","testdummy:floating_number","EntityFloatingNumber",1
"TestDummy","testdummy:floating_number_dps","EntityDpsFloatingNumber",2
"The Aether","aether_legacy:aechor_plant","EntityAechorPlant",10
"The Aether","aether_legacy:aerbunny","EntityAerbunny",4
"The Aether","aether_legacy:aerwhale","EntityAerwhale",5
"The Aether","aether_legacy:cockatrice","EntityCockatrice",7
"The Aether","aether_legacy:enchanted_dart","EntityDartEnchanted",17
"The Aether","aether_legacy:fire_ball","EntityFireBall",19
"The Aether","aether_legacy:fire_minion","EntityFireMinion",23
"The Aether","aether_legacy:floating_block","EntityFloatingBlock",25
"The Aether","aether_legacy:flying_cow","EntityFlyingCow",2
"The Aether","aether_legacy:golden_dart","EntityDartGolden",15
"The Aether","aether_legacy:hammer_projectile","EntityHammerProjectile",29
"The Aether","aether_legacy:ice_ball","EntityIceyBall",20
"The Aether","aether_legacy:lightning_knife","EntityLightningKnife",30
"The Aether","aether_legacy:mimic","EntityMimic",11
"The Aether","aether_legacy:mini_cloud","EntityMiniCloud",24
"The Aether","aether_legacy:moa","EntityMoa",0
"The Aether","aether_legacy:parachute","EntityParachute",31
"The Aether","aether_legacy:phoenix_arrow","EntityPhoenixArrow",27
"The Aether","aether_legacy:phyg","EntityPhyg",1
"The Aether","aether_legacy:poison_dart","EntityDartPoison",16
"The Aether","aether_legacy:poison_needle","EntityPoisonNeedle",18
"The Aether","aether_legacy:sentry","EntitySentry",8
"The Aether","aether_legacy:sheepuff","EntitySheepuff",3
"The Aether","aether_legacy:slider","EntitySlider",12
"The Aether","aether_legacy:sun_spirit","EntitySunSpirit",14
"The Aether","aether_legacy:swet","EntitySwet",6
"The Aether","aether_legacy:thunder_ball","EntityThunderBall",21
"The Aether","aether_legacy:tipped_phoenix_arrow","EntityTippedPhoenixArrow",33
"The Aether","aether_legacy:tnt_present","EntityTNTPresent",26
"The Aether","aether_legacy:valkyrie","EntityValkyrie",22
"The Aether","aether_legacy:valkyrie_queen","EntityValkyrieQueen",13
"The Aether","aether_legacy:whirlwind","EntityWhirlwind",32
"The Aether","aether_legacy:zephyr","EntityZephyr",9
"The Aether","aether_legacy:zephyr_snowball","EntityZephyrSnowball",28
"The Farlanders","farlanders:classic_enderman","EntityClassicEnderman",9
"The Farlanders","farlanders:elder_farlander","EntityElderFarlander",1
"The Farlanders","farlanders:ender_golem","EntityEnderGolem",11
"The Farlanders","farlanders:ender_guardian","EntityEnderGuardian",3
"The Farlanders","farlanders:enderminion","EntityEnderminion",6
"The Farlanders","farlanders:fanmade_enderman","EntityFanmadeEnderman",10
"The Farlanders","farlanders:farlander","EntityFarlander",0
"The Farlanders","farlanders:looter","EntityLooter",4
"The Farlanders","farlanders:mystic_enderman","EntityMysticEnderman",8
"The Farlanders","farlanders:mystic_enderminion","EntityMysticEnderminion",7
"The Farlanders","farlanders:rebel","EntityRebel",5
"The Farlanders","farlanders:titan","EntityTitan",12
"The Farlanders","farlanders:wanderer","EntityWanderer",2
"The Summoner","thesummoner:summoner","EntitySummoner",1
"ToroQuest Revampd","toroquest:smart_arrow","EntitySmartArrow",19
"ToroQuest Revampd","toroquest:toroquest_bandit_lord","EntityBanditLord",17
"ToroQuest Revampd","toroquest:toroquest_bas","EntityBas",6
"ToroQuest Revampd","toroquest:toroquest_caravan","EntityCaravan",18
"ToroQuest Revampd","toroquest:toroquest_construct","EntityConstruct",21
"ToroQuest Revampd","toroquest:toroquest_construct_quest","EntityConstructQuest",22
"ToroQuest Revampd","toroquest:toroquest_fugitive","EntityFugitive",9
"ToroQuest Revampd","toroquest:toroquest_grave_titan","EntityGraveTitan",16
"ToroQuest Revampd","toroquest:toroquest_guard","EntityGuard",4
"ToroQuest Revampd","toroquest:toroquest_mage","EntityMage",1
"ToroQuest Revampd","toroquest:toroquest_monolitheye","EntityMonolithEye",2
"ToroQuest Revampd","toroquest:toroquest_orc","EntityOrc",20
"ToroQuest Revampd","toroquest:toroquest_pig_lord","EntityPigLord",11
"ToroQuest Revampd","toroquest:toroquest_sentry","EntitySentry",8
"ToroQuest Revampd","toroquest:toroquest_shopkeeper","EntityShopkeeper",5
"ToroQuest Revampd","toroquest:toroquest_spider_lord","EntitySpiderLord",14
"ToroQuest Revampd","toroquest:toroquest_toro_villager","EntityToroVillager",10
"ToroQuest Revampd","toroquest:toroquest_vampire_bat","EntityVampireBat",7
"ToroQuest Revampd","toroquest:toroquest_village_lord","EntityVillageLord",3
"ToroQuest Revampd","toroquest:toroquest_wolf_raider","EntityWolfRaider",15
"ToroQuest Revampd","toroquest:toroquest_zombie_raider","EntityZombieRaider",12
"ToroQuest Revampd","toroquest:toroquest_zombie_villager_raider","EntityZombieVillagerRaider",13
"Traces of the Fallen","totf:forest_painting","EntityModPainting",2
"Traces of the Fallen","totf:goblin","EntityGoblin",3
"Traces of the Fallen","totf:specter","EntitySpecter",0
"Traces of the Fallen","totf:specter_familiar","EntityFamiliarSpecter",1
"Traders Backport","traders:trader_llama","EntityTraderLlama",171
"Traders Backport","traders:wandering_trader","EntityWanderingTrader",170
"Trinkets and Baubles","xat:alphawolf","AlphaWolf",120
"Trinkets and Baubles","xat:dragonbreath","EntityRangedAttack",121
"Tumbleweed","tumbleweed:tumbleweed","EntityTumbleweed",0
"Unseen's Dungeon Additions","da:abberrant_projectile","ProjectileAbberrantAttack",262
"Unseen's Dungeon Additions","da:aegyptia","EntityAegyptia",135
"Unseen's Dungeon Additions","da:aegyptian_colossus","EntityAegyptianColossus",138
"Unseen's Dungeon Additions","da:aegyptian_warlord","EntityAegyptianWarlord",137
"Unseen's Dungeon Additions","da:ancient_fallen","EntityRotKnightBoss",123
"Unseen's Dungeon Additions","da:ancient_knight","EntityRotKnight",124
"Unseen's Dungeon Additions","da:ancient_knight_rapier","EntityRotKnightRapier",125
"Unseen's Dungeon Additions","da:aoe_tile","EntityMoveTile",170
"Unseen's Dungeon Additions","da:apathyr","EntityApathyr",154
"Unseen's Dungeon Additions","da:apathyr_eye","EntityApathyrEye",221
"Unseen's Dungeon Additions","da:apathyr_spear","EntityApathyrSpear",220
"Unseen's Dungeon Additions","da:bareant","EntityBareant",141
"Unseen's Dungeon Additions","da:blood_ball_proj","ProjectileKingBlood",196
"Unseen's Dungeon Additions","da:blood_meteor","ProjectileBloodMeteor",280
"Unseen's Dungeon Additions","da:blood_pile","EntityBloodPile",195
"Unseen's Dungeon Additions","da:blue_wave","EntityBlueWave",149
"Unseen's Dungeon Additions","da:boss_spawner","EntityBossSpawner",169
"Unseen's Dungeon Additions","da:burning_flame_projectile","EntityBurningFlameArenaLocator",198
"Unseen's Dungeon Additions","da:colossus_sigil","EntityColossusSigil",278
"Unseen's Dungeon Additions","da:crystal_wave","ProjectileCrystalWave",215
"Unseen's Dungeon Additions","da:cursed_revenant","EntityFriendlyCursedRevenant",151
"Unseen's Dungeon Additions","da:cursed_sentinel","EntityCursedSentinel",153
"Unseen's Dungeon Additions","da:cursed_sentinel_friendly","EntityFriendlyCursedGolem",152
"Unseen's Dungeon Additions","da:dark_assassin","EntityDarkAssassin",162
"Unseen's Dungeon Additions","da:dark_royal","EntityDarkRoyal",163
"Unseen's Dungeon Additions","da:dark_sorcerer","EntityDarkSorcerer",164
"Unseen's Dungeon Additions","da:dart_entity","EntityDart",168
"Unseen's Dungeon Additions","da:delayed_explosion_da","EntityDelayedExplosion",223
"Unseen's Dungeon Additions","da:demon_ritual","EntityDemonRitual",228
"Unseen's Dungeon Additions","da:demon_sigil","EntityDemonSigil",226
"Unseen's Dungeon Additions","da:desert_beam","EntityDesertBeam",212
"Unseen's Dungeon Additions","da:desert_locator_proj","EntityForgottenTempleLocator",204
"Unseen's Dungeon Additions","da:desert_projectile","ProjectileDesertOrb",277
"Unseen's Dungeon Additions","da:desert_storm","ProjectileDesertStorm",213
"Unseen's Dungeon Additions","da:dragon_aoe","EntityDragonAOE",190
"Unseen's Dungeon Additions","da:dragon_special","EntityDragonSpecial",191
"Unseen's Dungeon Additions","da:enderphrite","EntityEnderphrite",145
"Unseen's Dungeon Additions","da:enderphrite_gauntlet","EntityEnderphriteGauntlet",146
"Unseen's Dungeon Additions","da:everator","EntityEverator",136
"Unseen's Dungeon Additions","da:farum_dart","EntityFarumSpike",183
"Unseen's Dungeon Additions","da:fast_ghost_bolt","ProjectileFastGhostCrystal",217
"Unseen's Dungeon Additions","da:fire_resist_item","EntityFireResistantItems",173
"Unseen's Dungeon Additions","da:flame_blade_proj","ProjectileFlameBlade",201
"Unseen's Dungeon Additions","da:flame_knight","EntityFlameKnight",143
"Unseen's Dungeon Additions","da:flame_projectile","ProjectileTrackingFlame",264
"Unseen's Dungeon Additions","da:flame_sling","ProjectileFlameSling",171
"Unseen's Dungeon Additions","da:flame_spit","ProjectileFlameSpit",199
"Unseen's Dungeon Additions","da:friend_wyrk","EntityFriendWyrk",186
"Unseen's Dungeon Additions","da:frost_draugr","EntityDraugr",129
"Unseen's Dungeon Additions","da:frost_draugr_elite","EntityEliteDraugr",131
"Unseen's Dungeon Additions","da:frost_draugr_ranger","EntityDraugrRanger",130
"Unseen's Dungeon Additions","da:frost_locator","EntityFrozenCastleLocator",273
"Unseen's Dungeon Additions","da:frost_magic","ProjectileFrostGround",274
"Unseen's Dungeon Additions","da:gaelon_locator","EntityGaelonSanctuaryLocator",222
"Unseen's Dungeon Additions","da:gargoyle_lazer","EntityGargoyleLazer",185
"Unseen's Dungeon Additions","da:ghost_apathyr","EntityApathyrGhost",218
"Unseen's Dungeon Additions","da:ghost_bolt","ProjectileGhost",216
"Unseen's Dungeon Additions","da:great_death","EntityGreatDeath",225
"Unseen's Dungeon Additions","da:great_wyrk","EntityGreatWyrk",132
"Unseen's Dungeon Additions","da:ground_missile","ProjectileMagicGround",270
"Unseen's Dungeon Additions","da:high_king","EntityHighKing",161
"Unseen's Dungeon Additions","da:high_king_drake","EntityHighKingDrake",160
"Unseen's Dungeon Additions","da:ice_bullet","ProjectileFrostBullet",271
"Unseen's Dungeon Additions","da:ice_spike","EntityIcicleSpike",177
"Unseen's Dungeon Additions","da:imperial_halberd","EntityImperialHalberd",159
"Unseen's Dungeon Additions","da:imperial_knight_friendly","EntityFriendlyHalberd",197
"Unseen's Dungeon Additions","da:imperial_sword","EntityImperialSword",158
"Unseen's Dungeon Additions","da:incendium_spirit","EntityIncendium",140
"Unseen's Dungeon Additions","da:king_holy_aoe","EntityKingHolyAOE",193
"Unseen's Dungeon Additions","da:king_holy_projectile","EntityKingHolyWave",194
"Unseen's Dungeon Additions","da:lich_spawn","EntityLichSpawn",176
"Unseen's Dungeon Additions","da:lich_staff","EntityLichStaffAOE",175
"Unseen's Dungeon Additions","da:light_ring_projectile","ProjectileLightRing",184
"Unseen's Dungeon Additions","da:lily_locator","EntityLily",266
"Unseen's Dungeon Additions","da:mage_gargoyle","EntityMageGargoyle",157
"Unseen's Dungeon Additions","da:magic_fireball","ProjectileMagicFireBall",268
"Unseen's Dungeon Additions","da:magic_missile","ProjectileMagicMissile",267
"Unseen's Dungeon Additions","da:mini_blossom","EntityMiniBlossom",126
"Unseen's Dungeon Additions","da:mysterious_trader","EntityMysteriousTrader",165
"Unseen's Dungeon Additions","da:nether_aberant","EntityNetherAbberrant",139
"Unseen's Dungeon Additions","da:nether_pyre","EntityPyre",172
"Unseen's Dungeon Additions","da:night_lich","EntityNightLich",155
"Unseen's Dungeon Additions","da:obsidian_locator","EntityObsidianLocator",209
"Unseen's Dungeon Additions","da:obsidilith","EntityObsidilith",147
"Unseen's Dungeon Additions","da:pearl_projectile","ProjectileEndlessEnderpearl",263
"Unseen's Dungeon Additions","da:proj_dark_matter","ProjectileDarkMatter",202
"Unseen's Dungeon Additions","da:puzzle_orb","ProjectilePuzzleBall",203
"Unseen's Dungeon Additions","da:rally_flag","EntityRallyFlag",229
"Unseen's Dungeon Additions","da:reanimate","EntityReAnimate",150
"Unseen's Dungeon Additions","da:rot_locator_proj","EntityRottenHoldLocator",205
"Unseen's Dungeon Additions","da:rot_spike","EntityRotSpike",174
"Unseen's Dungeon Additions","da:scutter_beetle","EntityScutterBeetle",133
"Unseen's Dungeon Additions","da:scutter_beetle_friendly","EntityFriendlyScutterBeetle",134
"Unseen's Dungeon Additions","da:shadow_hand","EntityShadowHand",187
"Unseen's Dungeon Additions","da:sigil_projectile","ProjectileBloodSigil",227
"Unseen's Dungeon Additions","da:sky_arrow","EntitySkyArrow",181
"Unseen's Dungeon Additions","da:sky_lightning_bolt","EntitySkyBolt",180
"Unseen's Dungeon Additions","da:sky_locator_projectile","EntitySkyDungeonLocator",192
"Unseen's Dungeon Additions","da:sky_tornado","EntitySkyTornado",182
"Unseen's Dungeon Additions","da:sorcery_dagger","ProjectileSorceryDagger",279
"Unseen's Dungeon Additions","da:soul_bullet","ProjectileSoul",272
"Unseen's Dungeon Additions","da:soul_star","EntitySoulStar",265
"Unseen's Dungeon Additions","da:spore_bomb","ProjectileSporeBomb",261
"Unseen's Dungeon Additions","da:spore_cloud","EntityGenericWave",166
"Unseen's Dungeon Additions","da:storm_breath","ProjectileStormWind",189
"Unseen's Dungeon Additions","da:storm_tornado","ProjectileStormBreath",188
"Unseen's Dungeon Additions","da:summoned_mace","EntitySummonedMace",224
"Unseen's Dungeon Additions","da:thousand_cuts","ProjectileThousandCuts",276
"Unseen's Dungeon Additions","da:track_missile","ProjectileTrackingMagicMissile",269
"Unseen's Dungeon Additions","da:trident_gargoyle","EntityTridentGargoyle",156
"Unseen's Dungeon Additions","da:ultra_attack","EntityUltraAttack",219
"Unseen's Dungeon Additions","da:void_blossom","EntityVoidBlossom",127
"Unseen's Dungeon Additions","da:void_bomb","EntityVoidBomb",207
"Unseen's Dungeon Additions","da:void_hole","EntityVoidBlackHole",211
"Unseen's Dungeon Additions","da:void_leaf","ProjectileVoidLeaf",260
"Unseen's Dungeon Additions","da:void_projectile","ProjectileTrackingVoid",210
"Unseen's Dungeon Additions","da:void_spike","EntityVoidSpike",167
"Unseen's Dungeon Additions","da:voidclysm","EntityVoidiclysm",148
"Unseen's Dungeon Additions","da:voidclysm_bolt","ProjectileVoidClysmBolt",206
"Unseen's Dungeon Additions","da:voidclysm_spike","EntityVoidclysmSpike",208
"Unseen's Dungeon Additions","da:voidiant","EntityVoidiant",144
"Unseen's Dungeon Additions","da:voidiant_lazer","EntityVoidiantLazer",179
"Unseen's Dungeon Additions","da:volatile_orb","EntityFlameOrb",200
"Unseen's Dungeon Additions","da:volatile_spirit","EntityVolatileSpirit",142
"Unseen's Dungeon Additions","da:wyrk","EntityWyrk",128
"Unseen's Dungeon Additions","da:wyrk_foot","EntityWyrkFoot",178
"Unseen's Dungeon Additions","da:wyrk_lazer","EntityWyrkLazer",275
"Unseen's Dungeon Additions","da:yellow_wave","ProjectileYellowWave",214
"Unseens Nether Backport","nb:fire_proof_item","EntityFireProofItem",106
"Unseens Nether Backport","nb:hoglin","EntityHoglin",104
"Unseens Nether Backport","nb:piglin","EntityPiglin",100
"Unseens Nether Backport","nb:piglin_brute","EntityPiglinBrute",102
"Unseens Nether Backport","nb:piglin_zombie","EntityPiglinZombie",103
"Unseens Nether Backport","nb:strider","EntityStrider",101
"Unseens Nether Backport","nb:zoglin","EntityZoglin",105
"Veilings","veilings:spirit_dagger","EntitySpiritDagger",7
"Veilings","veilings:veiling_custodian","EntityVeilingCustodian",1
"Veilings","veilings:veiling_deft","EntityVeilingDeft",2
"Veilings","veilings:veiling_dramatist","EntityVeilingDramatist",3
"Veilings","veilings:wicked_veiling_custodian","EntityWickedVeilingCustodian",4
"Veilings","veilings:wicked_veiling_deft","EntityWickedVeilingDeft",5
"Veilings","veilings:wicked_veiling_dramatist","EntityWickedVeilingDramatist",6
"Waddles","waddles:adelie_penguin","EntityAdeliePenguin",1
"Wizardry Golems by Dan","wizardrygolems:golem_bone_minion","EntityBoneGolemMinion",25
"Wizardry Golems by Dan","wizardrygolems:golem_bookshelf_minion","EntityBookshelfGolemMinion",26
"Wizardry Golems by Dan","wizardrygolems:golem_clay_minion","EntityClayGolemMinion",0
"Wizardry Golems by Dan","wizardrygolems:golem_coal_minion","EntityCoalGolemMinion",24
"Wizardry Golems by Dan","wizardrygolems:golem_concrete_minion","EntityConcreteGolemMinion",1
"Wizardry Golems by Dan","wizardrygolems:golem_crafting_minion","EntityCraftingGolemMinion",23
"Wizardry Golems by Dan","wizardrygolems:golem_flame_minion","EntityFlameGolemMinion",13
"Wizardry Golems by Dan","wizardrygolems:golem_furnace_minion","EntityFurnaceGolemMinion",10
"Wizardry Golems by Dan","wizardrygolems:golem_glowstone_minion","EntityGlowstoneGolemMinion",28
"Wizardry Golems by Dan","wizardrygolems:golem_gold_minion","EntityGoldGolemMinion",27
"Wizardry Golems by Dan","wizardrygolems:golem_ice_minion","EntityIceGolemMinion",14
"Wizardry Golems by Dan","wizardrygolems:golem_leaf_minion","EntityLeafGolemMinion",2
"Wizardry Golems by Dan","wizardrygolems:golem_lodestone_minion","EntityLodestoneGolemMinion",20
"Wizardry Golems by Dan","wizardrygolems:golem_maelstrom_minion","EntityMaelstromGolemMinion",22
"Wizardry Golems by Dan","wizardrygolems:golem_magma_minion","EntityMagmaGolemMinion",11
"Wizardry Golems by Dan","wizardrygolems:golem_melon_minion","EntityMelonGolemMinion",3
"Wizardry Golems by Dan","wizardrygolems:golem_mushroom_minion","EntityMushroomGolemMinion",4
"Wizardry Golems by Dan","wizardrygolems:golem_netherbrick_minion","EntityNetherBrickGolemMinion",12
"Wizardry Golems by Dan","wizardrygolems:golem_obsidian_minion","EntityObsidianGolemMinion",6
"Wizardry Golems by Dan","wizardrygolems:golem_packed_ice_minion","EntityPackedIceGolemMinion",15
"Wizardry Golems by Dan","wizardrygolems:golem_permafrost_minion","EntityPermafrostGolemMinion",16
"Wizardry Golems by Dan","wizardrygolems:golem_prismarine_minion","EntityPrismarineGolemMinion",29
"Wizardry Golems by Dan","wizardrygolems:golem_sandstone_minion","EntitySandstoneGolemMinion",7
"Wizardry Golems by Dan","wizardrygolems:golem_snow_minion","EntitySnowGolemMinion",17
"Wizardry Golems by Dan","wizardrygolems:golem_spark_minion","EntitySparkGolemMinion",21
"Wizardry Golems by Dan","wizardrygolems:golem_straw_minion","EntityStrawThornsGolemMinion",8
"Wizardry Golems by Dan","wizardrygolems:golem_terracotta_minion","EntityTerracottaGolemMinion",9
"Wizardry Golems by Dan","wizardrygolems:golem_thunderstone_minion","EntityThunderstoneGolemMinion",19
"Wizardry Golems by Dan","wizardrygolems:golem_tnt_minion","EntityTNTGolemMinion",30
"Wizardry Golems by Dan","wizardrygolems:golem_winter_minion","EntityWinterGolemMinion",18
"Wizardry Golems by Dan","wizardrygolems:golem_wooden_oak_minion","EntityOakWoodenGolemMinion",5
"Wizardry Tales","wizardry_tales:big_mushroom","EntityBigMushroom",1
"Wizardry Tales","wizardry_tales:chanting_arrow","EntityChantingArrow",5
"Wizardry Tales","wizardry_tales:circle","EntityMagicCircle",9
"Wizardry Tales","wizardry_tales:circle_area_once","EntityCircleAreaOnceCast",12
"Wizardry Tales","wizardry_tales:circle_array","EntityCircleArray",15
"Wizardry Tales","wizardry_tales:circle_collector","EntityCircleManaCollector",11
"Wizardry Tales","wizardry_tales:circle_sigil","EntityCustomSigil",14
"Wizardry Tales","wizardry_tales:circle_teleport","EntityCircleTeleportation",13
"Wizardry Tales","wizardry_tales:earth_wolf","EntityEarthWolf",19
"Wizardry Tales","wizardry_tales:ember","EntityEmber",7
"Wizardry Tales","wizardry_tales:envenomed_blade","EntityEnvenomedBlade",2
"Wizardry Tales","wizardry_tales:lich","EntityLich",8
"Wizardry Tales","wizardry_tales:lightning_spider","EntityLightningSpider",22
"Wizardry Tales","wizardry_tales:mana_bomb","EntityManaBomb",6
"Wizardry Tales","wizardry_tales:midnight_guard","EntityMidnightGuard",17
"Wizardry Tales","wizardry_tales:midnight_trader","EntityMidnightTrader",16
"Wizardry Tales","wizardry_tales:mushroom","EntityMushroom",0
"Wizardry Tales","wizardry_tales:poisonous_gas","EntityPoisonousGas",3
