"Mod name","Registry name","Entity class name","ID"
"Ice and Fire: RotN Edition","iceandfire:seaserpent","com.github.alexthe666.iceandfire.entity.EntitySeaSerpent",936
"Ice and Fire: RotN Edition","iceandfire:seaserpentarrow","com.github.alexthe666.iceandfire.entity.EntitySeaSerpentArrow",938
"Ice and Fire: RotN Edition","iceandfire:seaserpentbubble","com.github.alexthe666.iceandfire.entity.EntitySeaSerpentBubbles",937
"Ice and Fire: RotN Edition","iceandfire:siren","com.github.alexthe666.iceandfire.entity.EntitySiren",918
"Ice and Fire: RotN Edition","iceandfire:snowvillager","com.github.alexthe666.iceandfire.entity.EntitySnowVillager",910
"Ice and Fire: RotN Edition","iceandfire:stonestatue","com.github.alexthe666.iceandfire.entity.EntityStoneStatue",913
"Ice and Fire: RotN Edition","iceandfire:stymphalianarrow","com.github.alexthe666.iceandfire.entity.EntityStymphalianArrow",926
"Ice and Fire: RotN Edition","iceandfire:stymphalianbird","com.github.alexthe666.iceandfire.entity.EntityStymphalianBird",924
"Ice and Fire: RotN Edition","iceandfire:stymphalianfeather","com.github.alexthe666.iceandfire.entity.EntityStymphalianFeather",925
"Ice and Fire: RotN Edition","iceandfire:tide_trident","com.github.alexthe666.iceandfire.entity.EntityTideTrident",942
"Inspirations","inspirations:arrow","knightminer.inspirations.tools.entity.EntityModArrow",0
"Lost Aether Content","lost_aether:falling_rock","com.legacy.lostaether.entities.EntityFallingRock",1
"Lost Aether Content","lost_aether:king_aerwhale","com.legacy.lostaether.entities.EntityAerwhaleKing",0
"Lost Aether Content","lost_aether:zephyroo","com.legacy.lostaether.entities.EntityZephyroo",2
"Meldexun's Extra Spells","extra_spells:armor_piercing_missile","meldexun.ExtraSpells.entity.projectile.EntityArmorPiercingMissile",1
"Meldexun's Extra Spells","extra_spells:chargable_strike_missile","meldexun.ExtraSpells.entity.projectile.EntityChargableStrike",0
"Minecraft","minecraft:area_effect_cloud","net.minecraft.entity.EntityAreaEffectCloud",3
"Minecraft","minecraft:armor_stand","net.minecraft.entity.item.EntityArmorStand",30
"Minecraft","minecraft:arrow","net.minecraft.entity.projectile.EntityTippedArrow",10
"Minecraft","minecraft:bat","net.minecraft.entity.passive.EntityBat",65
"Minecraft","minecraft:blaze","net.minecraft.entity.monster.EntityBlaze",61
"Minecraft","minecraft:boat","net.minecraft.entity.item.EntityBoat",41
"Minecraft","minecraft:cave_spider","net.minecraft.entity.monster.EntityCaveSpider",59
"Minecraft","minecraft:chest_minecart","net.minecraft.entity.item.EntityMinecartChest",43
"Minecraft","minecraft:chicken","net.minecraft.entity.passive.EntityChicken",93
"Minecraft","minecraft:commandblock_minecart","net.minecraft.entity.item.EntityMinecartCommandBlock",40
"Minecraft","minecraft:cow","net.minecraft.entity.passive.EntityCow",92
"Minecraft","minecraft:creeper","net.minecraft.entity.monster.EntityCreeper",50
"Minecraft","minecraft:donkey","net.minecraft.entity.passive.EntityDonkey",31
"Minecraft","minecraft:dragon_fireball","net.minecraft.entity.projectile.EntityDragonFireball",26
"Minecraft","minecraft:egg","net.minecraft.entity.projectile.EntityEgg",7
"Minecraft","minecraft:elder_guardian","net.minecraft.entity.monster.EntityElderGuardian",4
"Minecraft","minecraft:ender_crystal","net.minecraft.entity.item.EntityEnderCrystal",200
"Minecraft","minecraft:ender_dragon","net.minecraft.entity.boss.EntityDragon",63
"Minecraft","minecraft:ender_pearl","net.minecraft.entity.item.EntityEnderPearl",14
"Minecraft","minecraft:enderman","net.minecraft.entity.monster.EntityEnderman",58
"Minecraft","minecraft:endermite","net.minecraft.entity.monster.EntityEndermite",67
"Minecraft","minecraft:evocation_fangs","net.minecraft.entity.projectile.EntityEvokerFangs",33
"Minecraft","minecraft:evocation_illager","net.minecraft.entity.monster.EntityEvoker",34
"Minecraft","minecraft:eye_of_ender_signal","net.minecraft.entity.item.EntityEnderEye",15
"Minecraft","minecraft:falling_block","net.minecraft.entity.item.EntityFallingBlock",21
"Minecraft","minecraft:fireball","net.minecraft.entity.projectile.EntityLargeFireball",12
"Minecraft","minecraft:fireworks_rocket","net.minecraft.entity.item.EntityFireworkRocket",22
"Minecraft","minecraft:furnace_minecart","net.minecraft.entity.item.EntityMinecartFurnace",44
"Minecraft","minecraft:ghast","net.minecraft.entity.monster.EntityGhast",56
"Minecraft","minecraft:giant","net.minecraft.entity.monster.EntityGiantZombie",53
"Minecraft","minecraft:guardian","net.minecraft.entity.monster.EntityGuardian",68
"Minecraft","minecraft:hopper_minecart","net.minecraft.entity.item.EntityMinecartHopper",46
"Minecraft","minecraft:horse","net.minecraft.entity.passive.EntityHorse",100
"Minecraft","minecraft:husk","net.minecraft.entity.monster.EntityHusk",23
"Minecraft","minecraft:illusion_illager","net.minecraft.entity.monster.EntityIllusionIllager",37
"Minecraft","minecraft:item","net.minecraft.entity.item.EntityItem",1
"Minecraft","minecraft:item_frame","net.minecraft.entity.item.EntityItemFrame",18
"Minecraft","minecraft:leash_knot","net.minecraft.entity.EntityLeashKnot",8
"Minecraft","minecraft:llama","net.minecraft.entity.passive.EntityLlama",103
"Minecraft","minecraft:llama_spit","net.minecraft.entity.projectile.EntityLlamaSpit",104
"Minecraft","minecraft:magma_cube","net.minecraft.entity.monster.EntityMagmaCube",62
"Minecraft","minecraft:minecart","net.minecraft.entity.item.EntityMinecartEmpty",42
"Minecraft","minecraft:mooshroom","net.minecraft.entity.passive.EntityMooshroom",96
"Minecraft","minecraft:mule","net.minecraft.entity.passive.EntityMule",32
"Minecraft","minecraft:ocelot","net.minecraft.entity.passive.EntityOcelot",98
"Minecraft","minecraft:painting","net.minecraft.entity.item.EntityPainting",9
"Minecraft","minecraft:parrot","net.minecraft.entity.passive.EntityParrot",105
"Minecraft","minecraft:pig","net.minecraft.entity.passive.EntityPig",90
"Minecraft","minecraft:polar_bear","net.minecraft.entity.monster.EntityPolarBear",102
"Minecraft","minecraft:potion","net.minecraft.entity.projectile.EntityPotion",16
"Minecraft","minecraft:rabbit","net.minecraft.entity.passive.EntityRabbit",101
"Minecraft","minecraft:sheep","net.minecraft.entity.passive.EntitySheep",91
"Minecraft","minecraft:shulker","net.minecraft.entity.monster.EntityShulker",69
"Minecraft","minecraft:shulker_bullet","net.minecraft.entity.projectile.EntityShulkerBullet",25
"Minecraft","minecraft:silverfish","net.minecraft.entity.monster.EntitySilverfish",60
"Minecraft","minecraft:skeleton","net.minecraft.entity.monster.EntitySkeleton",51
"Minecraft","minecraft:skeleton_horse","net.minecraft.entity.passive.EntitySkeletonHorse",28
"Minecraft","minecraft:slime","net.minecraft.entity.monster.EntitySlime",55
"Minecraft","minecraft:small_fireball","net.minecraft.entity.projectile.EntitySmallFireball",13
"Minecraft","minecraft:snowball","net.minecraft.entity.projectile.EntitySnowball",11
"Minecraft","minecraft:snowman","net.minecraft.entity.monster.EntitySnowman",97
"Minecraft","minecraft:spawner_minecart","net.minecraft.entity.item.EntityMinecartMobSpawner",47
"Minecraft","minecraft:spectral_arrow","net.minecraft.entity.projectile.EntitySpectralArrow",24
"Minecraft","minecraft:spider","net.minecraft.entity.monster.EntitySpider",52
"Minecraft","minecraft:squid","net.minecraft.entity.passive.EntitySquid",94
"Minecraft","minecraft:stray","net.minecraft.entity.monster.EntityStray",6
"Minecraft","minecraft:tnt","net.minecraft.entity.item.EntityTNTPrimed",20
"Minecraft","minecraft:tnt_minecart","net.minecraft.entity.item.EntityMinecartTNT",45
"Minecraft","minecraft:vex","net.minecraft.entity.monster.EntityVex",35
"Minecraft","minecraft:villager","net.minecraft.entity.passive.EntityVillager",120
"Minecraft","minecraft:villager_golem","net.minecraft.entity.monster.EntityIronGolem",99
"Minecraft","minecraft:vindication_illager","net.minecraft.entity.monster.EntityVindicator",36
"Minecraft","minecraft:witch","net.minecraft.entity.monster.EntityWitch",66
"Minecraft","minecraft:wither","net.minecraft.entity.boss.EntityWither",64
"Minecraft","minecraft:wither_skeleton","net.minecraft.entity.monster.EntityWitherSkeleton",5
"Minecraft","minecraft:wither_skull","net.minecraft.entity.projectile.EntityWitherSkull",19
"Minecraft","minecraft:wolf","net.minecraft.entity.passive.EntityWolf",95
"Minecraft","minecraft:xp_bottle","net.minecraft.entity.item.EntityExpBottle",17
"Minecraft","minecraft:xp_orb","net.minecraft.entity.item.EntityXPOrb",2
"Minecraft","minecraft:zombie","net.minecraft.entity.monster.EntityZombie",54
"Minecraft","minecraft:zombie_horse","net.minecraft.entity.passive.EntityZombieHorse",29
"Minecraft","minecraft:zombie_pigman","net.minecraft.entity.monster.EntityPigZombie",57
"Minecraft","minecraft:zombie_villager","net.minecraft.entity.monster.EntityZombieVillager",27
"More Bows Restrung","morebows:arrow_spawner","iDiamondhunter.morebows.g",2
"More Bows Restrung","morebows:custom_arrow","iDiamondhunter.morebows.h",1
"Mowzie's Mobs","mowziesmobs:axe_attack","com.bobmowzie.mowziesmobs.server.entity.effects.EntityAxeAttack",15
"Mowzie's Mobs","mowziesmobs:baby_foliaath","com.bobmowzie.mowziesmobs.server.entity.foliaath.EntityBabyFoliaath",1
"Mowzie's Mobs","mowziesmobs:barako","com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarako",7
"Mowzie's Mobs","mowziesmobs:barakoan_barakoana","com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoanToBarakoana",3
"Mowzie's Mobs","mowziesmobs:barakoan_player","com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoanToPlayer",6
"Mowzie's Mobs","mowziesmobs:barakoana","com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoana",4
"Mowzie's Mobs","mowziesmobs:barakoaya","com.bobmowzie.mowziesmobs.server.entity.barakoa.EntityBarakoaya",5
"Mowzie's Mobs","mowziesmobs:block_swapper","com.bobmowzie.mowziesmobs.server.entity.effects.EntityBlockSwapper",23
"Mowzie's Mobs","mowziesmobs:boulder","com.bobmowzie.mowziesmobs.server.entity.effects.EntityBoulder",14
"Mowzie's Mobs","mowziesmobs:dart","com.bobmowzie.mowziesmobs.server.entity.EntityDart",20
"Mowzie's Mobs","mowziesmobs:ferrous_wroughtnaut","com.bobmowzie.mowziesmobs.server.entity.wroughtnaut.EntityWroughtnaut",2
"Mowzie's Mobs","mowziesmobs:foliaath","com.bobmowzie.mowziesmobs.server.entity.foliaath.EntityFoliaath",0
"Mowzie's Mobs","mowziesmobs:frostmaw","com.bobmowzie.mowziesmobs.server.entity.frostmaw.EntityFrostmaw",8
"Mowzie's Mobs","mowziesmobs:frozen_controller","com.bobmowzie.mowziesmobs.server.entity.frostmaw.EntityFrozenController",18
"Mowzie's Mobs","mowziesmobs:grottol","com.bobmowzie.mowziesmobs.server.entity.grottol.EntityGrottol",9
"Mowzie's Mobs","mowziesmobs:ice_ball","com.bobmowzie.mowziesmobs.server.entity.effects.EntityIceBall",17
"Mowzie's Mobs","mowziesmobs:icebreath","com.bobmowzie.mowziesmobs.server.entity.effects.EntityIceBreath",16
"Mowzie's Mobs","mowziesmobs:lantern","com.bobmowzie.mowziesmobs.server.entity.lantern.EntityLantern",10
"Mowzie's Mobs","mowziesmobs:naga","com.bobmowzie.mowziesmobs.server.entity.naga.EntityNaga",11
"Mowzie's Mobs","mowziesmobs:poison_ball","com.bobmowzie.mowziesmobs.server.entity.effects.EntityPoisonBall",21
"Mowzie's Mobs","mowziesmobs:ring","com.bobmowzie.mowziesmobs.server.entity.effects.EntityRing",19
"Mowzie's Mobs","mowziesmobs:solar_beam","com.bobmowzie.mowziesmobs.server.entity.effects.EntitySolarBeam",13
"Mowzie's Mobs","mowziesmobs:sunstrike","com.bobmowzie.mowziesmobs.server.entity.effects.EntitySunstrike",12
"Mowzie's Mobs","mowziesmobs:super_nova","com.bobmowzie.mowziesmobs.server.entity.effects.EntitySuperNova",22
"Multi Mob Core","multimob:dummy","net.daveyx0.multimob.entity.EntityDummy",0
"Mutant Beasts","mutantbeasts:body_part","chumbanotz.mutantbeasts.entity.BodyPartEntity",0
"Mutant Beasts","mutantbeasts:chemical_x","chumbanotz.mutantbeasts.entity.projectile.ChemicalXEntity",1
"Mutant Beasts","mutantbeasts:creeper_minion","chumbanotz.mutantbeasts.entity.CreeperMinionEntity",2
"Mutant Beasts","mutantbeasts:creeper_minion_egg","chumbanotz.mutantbeasts.entity.CreeperMinionEggEntity",3
"Mutant Beasts","mutantbeasts:endersoul_clone","chumbanotz.mutantbeasts.entity.EndersoulCloneEntity",4
"Mutant Beasts","mutantbeasts:endersoul_fragment","chumbanotz.mutantbeasts.entity.EndersoulFragmentEntity",5
"Mutant Beasts","mutantbeasts:mutant_arrow","chumbanotz.mutantbeasts.entity.projectile.MutantArrowEntity",6
"Mutant Beasts","mutantbeasts:mutant_creeper","chumbanotz.mutantbeasts.entity.mutant.MutantCreeperEntity",7
"Mutant Beasts","mutantbeasts:mutant_enderman","chumbanotz.mutantbeasts.entity.mutant.MutantEndermanEntity",8
"Mutant Beasts","mutantbeasts:mutant_skeleton","chumbanotz.mutantbeasts.entity.mutant.MutantSkeletonEntity",9
"Mutant Beasts","mutantbeasts:mutant_snow_golem","chumbanotz.mutantbeasts.entity.mutant.MutantSnowGolemEntity",10
"Mutant Beasts","mutantbeasts:mutant_zombie","chumbanotz.mutantbeasts.entity.mutant.MutantZombieEntity",11
"Mutant Beasts","mutantbeasts:skull_spirit","chumbanotz.mutantbeasts.entity.SkullSpiritEntity",12
"Mutant Beasts","mutantbeasts:spider_pig","chumbanotz.mutantbeasts.entity.mutant.SpiderPigEntity",13
"Mutant Beasts","mutantbeasts:throwable_block","chumbanotz.mutantbeasts.entity.projectile.ThrowableBlockEntity",14
"Mystical Lib","mysticalworld:entity_beetle","epicsquid.mysticalworld.entity.EntityBeetle",2
"Mystical Lib","mysticalworld:entity_clam","epicsquid.mysticalworld.entity.EntityClam",10
"Mystical Lib","mysticalworld:entity_deer","epicsquid.mysticalworld.entity.EntityDeer",5
"Mystical Lib","mysticalworld:entity_endermini","epicsquid.mysticalworld.entity.EntityEndermini",6
"Mystical Lib","mysticalworld:entity_fox","epicsquid.mysticalworld.entity.EntityFox",0
"Mystical Lib","mysticalworld:entity_frog","epicsquid.mysticalworld.entity.EntityFrog",1
"Mystical Lib","mysticalworld:entity_hell_sprout","epicsquid.mysticalworld.entity.EntityHellSprout",4
"Mystical Lib","mysticalworld:entity_lava_cat","epicsquid.mysticalworld.entity.EntityLavaCat",8
"Mystical Lib","mysticalworld:entity_owl","epicsquid.mysticalworld.entity.EntityOwl",7
"Mystical Lib","mysticalworld:entity_silkworm","epicsquid.mysticalworld.entity.EntitySilkworm",9
"Mystical Lib","mysticalworld:entity_sprout","epicsquid.mysticalworld.entity.EntitySprout",3
"Natura Legacy","natura:babyheatscarspider","com.progwml6.natura.entities.entity.monster.EntityBabyHeatscarSpider",0
"Natura Legacy","natura:heatscarspider","com.progwml6.natura.entities.entity.monster.EntityHeatscarSpider",1
"Natura Legacy","natura:imp","com.progwml6.natura.entities.entity.passive.EntityImp",2
"Natura Legacy","natura:nitrocreeper","com.progwml6.natura.entities.entity.monster.EntityNitroCreeper",3
"Oceanic Expanse","oe:baby_glow_squid","com.sirsquidly.oe.entity.EntityBabyGlowSquid",12
"Oceanic Expanse","oe:baby_squid","com.sirsquidly.oe.entity.EntityBabySquid",11
"Oceanic Expanse","oe:clam","com.sirsquidly.oe.entity.EntityClam",9
"Oceanic Expanse","oe:coconut","com.sirsquidly.oe.entity.EntityFallingCoconut",19
"Oceanic Expanse","oe:cod","com.sirsquidly.oe.entity.EntityCod",2
"Oceanic Expanse","oe:conduit_eye","com.sirsquidly.oe.entity.EntityConduitEye",20
"Oceanic Expanse","oe:crab","com.sirsquidly.oe.entity.EntityCrab",8
"Oceanic Expanse","oe:dolphin","com.sirsquidly.oe.entity.EntityDolphin",7
"Oceanic Expanse","oe:drowned","com.sirsquidly.oe.entity.EntityDrowned",13
"Oceanic Expanse","oe:drowned_summon","com.sirsquidly.oe.entity.EntityDrownedSummon",18
"Oceanic Expanse","oe:glow_item_frame","com.sirsquidly.oe.entity.item.EntityGlowItemFrame",16
"Oceanic Expanse","oe:glow_squid","com.sirsquidly.oe.entity.EntityGlowSquid",1
"Oceanic Expanse","oe:lobster","com.sirsquidly.oe.entity.EntityLobster",10
"Oceanic Expanse","oe:palm_boat","com.sirsquidly.oe.entity.item.EntityOEBoat",15
"Oceanic Expanse","oe:pickled","com.sirsquidly.oe.entity.EntityPickled",17
"Oceanic Expanse","oe:pufferfish","com.sirsquidly.oe.entity.EntityPufferfish",5
"Oceanic Expanse","oe:salmon","com.sirsquidly.oe.entity.EntitySalmon",3
"Oceanic Expanse","oe:trident","com.sirsquidly.oe.entity.item.EntityTrident",21
"Oceanic Expanse","oe:tropical_fish","com.sirsquidly.oe.entity.EntityTropicalFish",4
"Oceanic Expanse","oe:tropical_slime","com.sirsquidly.oe.entity.EntityTropicalSlime",14
"Oceanic Expanse","oe:turtle","com.sirsquidly.oe.entity.EntityTurtle",6
"Oceanic Expanse","oe:underwater_tnt","com.sirsquidly.oe.entity.item.EntityUnderwaterTNTPrimed",22
"Outfox","outfox:fox","kais.outfox.fox.EntityFox",0
"Owls","owls:entityowlegg","magiclobby.owls.entity.EntityOwlEgg",679991
"Owls","owls:owl","magiclobby.owls.entity.EntityOwl",1
"Pirates Mod","pirates:bucket_water","net.pirates.mod.entity.EntityWater",10
"Pirates Mod","pirates:bullet","net.pirates.mod.entity.EntityBullet",0
"Pirates Mod","pirates:cannon_ball","net.pirates.mod.entity.EntityCannonball",1
"Pirates Mod","pirates:cursed_pirate","net.pirates.mod.entity.pirates.EntityPirateCursed",11
"Pirates Mod","pirates:dingy","net.pirates.mod.entity.EntityDingy",8
"Pirates Mod","pirates:grapple_hook","net.pirates.mod.entity.EntityGrappleHook",3
"Pirates Mod","pirates:kraken","net.pirates.mod.entity.EntityKraken",6
"Pirates Mod","pirates:mermaid","net.pirates.mod.entity.EntityMermaid",7
"Pirates Mod","pirates:pirate","net.pirates.mod.entity.EntityGhostPirate",2
"Pirates Mod","pirates:pirate_villager","net.pirates.mod.entity.EntityPirateVillager",5
"Pirates Mod","pirates:pulled_block","net.pirates.mod.entity.EntityPulledBlock",9
"Pirates Mod","pirates:shark","net.pirates.mod.entity.EntityShark",4
"Primitive Mobs","primitivemobs:baby_spider","net.daveyx0.primitivemobs.entity.monster.EntityBabySpider",15
"Primitive Mobs","primitivemobs:bewitched_tome","net.daveyx0.primitivemobs.entity.monster.EntityEnchantedBook",5
"Primitive Mobs","primitivemobs:blazing_juggernaut","net.daveyx0.primitivemobs.entity.monster.EntityBlazingJuggernaut",12
"Primitive Mobs","primitivemobs:brain_slime","net.daveyx0.primitivemobs.entity.monster.EntityBrainSlime",7
"Primitive Mobs","primitivemobs:chameleon","net.daveyx0.primitivemobs.entity.passive.EntityChameleon",1
"Primitive Mobs","primitivemobs:dodo","net.daveyx0.primitivemobs.entity.passive.EntityDodo",19
"Primitive Mobs","primitivemobs:festive_creeper","net.daveyx0.primitivemobs.entity.monster.EntityFestiveCreeper",9
"Primitive Mobs","primitivemobs:filch_lizard","net.daveyx0.primitivemobs.entity.passive.EntityFilchLizard",6
"Primitive Mobs","primitivemobs:flame_spewer","net.daveyx0.primitivemobs.entity.monster.EntityFlameSpewer",24
"Primitive Mobs","primitivemobs:flame_spit","net.daveyx0.primitivemobs.entity.item.EntityFlameSpit",27
"Primitive Mobs","primitivemobs:goblin","net.daveyx0.primitivemobs.entity.monster.EntityGoblin",22
"Primitive Mobs","primitivemobs:grovesprite","net.daveyx0.primitivemobs.entity.passive.EntityGroveSprite",4
"Primitive Mobs","primitivemobs:harpy","net.daveyx0.primitivemobs.entity.monster.EntityHarpy",23
"Primitive Mobs","primitivemobs:haunted_tool","net.daveyx0.primitivemobs.entity.monster.EntityHauntedTool",3
"Primitive Mobs","primitivemobs:lily_lurker","net.daveyx0.primitivemobs.entity.monster.EntityLilyLurker",13
"Primitive Mobs","primitivemobs:lost_miner","net.daveyx0.primitivemobs.entity.passive.EntityLostMiner",17
"Primitive Mobs","primitivemobs:mimic","net.daveyx0.primitivemobs.entity.monster.EntityMimic",20
"Primitive Mobs","primitivemobs:mother_spider","net.daveyx0.primitivemobs.entity.monster.EntityMotherSpider",14
"Primitive Mobs","primitivemobs:primitive_egg","net.daveyx0.primitivemobs.entity.item.EntityPrimitiveThrowable",29
"Primitive Mobs","primitivemobs:primitive_tnt_primed","net.daveyx0.primitivemobs.entity.item.EntityPrimitiveTNTPrimed",26
"Primitive Mobs","primitivemobs:rocket_creeper","net.daveyx0.primitivemobs.entity.monster.EntityRocketCreeper",8
"Primitive Mobs","primitivemobs:sheepman","net.daveyx0.primitivemobs.entity.passive.EntitySheepman",21
"Primitive Mobs","primitivemobs:skeleton_warrior","net.daveyx0.primitivemobs.entity.monster.EntitySkeletonWarrior",11
"Primitive Mobs","primitivemobs:spider_egg","net.daveyx0.primitivemobs.entity.item.EntitySpiderEgg",30
"Primitive Mobs","primitivemobs:support_creeper","net.daveyx0.primitivemobs.entity.monster.EntitySupportCreeper",10
"Primitive Mobs","primitivemobs:thrown_block","net.daveyx0.primitivemobs.entity.item.EntityThrownBlock",28
"Primitive Mobs","primitivemobs:traveling_merchant","net.daveyx0.primitivemobs.entity.passive.EntityTravelingMerchant",18
"Primitive Mobs","primitivemobs:treasure_slime","net.daveyx0.primitivemobs.entity.monster.EntityTreasureSlime",2
"Primitive Mobs","primitivemobs:trollager","net.daveyx0.primitivemobs.entity.monster.EntityTrollager",16
"Primitive Mobs","primitivemobs:void_eye","net.daveyx0.primitivemobs.entity.monster.EntityVoidEye",25
"Project: Vibrant Journeys","pvj:pvj_banshee","vibrantjourneys.entities.monster.EntityBanshee",12
"Project: Vibrant Journeys","pvj:pvj_beach_starfish","vibrantjourneys.entities.passive.EntityBeachStarfish",17
"Project: Vibrant Journeys","pvj:pvj_boat","vibrantjourneys.entities.item.EntityPVJBoat",18
"Project: Vibrant Journeys","pvj:pvj_clam","vibrantjourneys.entities.passive.EntityClam",6
"Project: Vibrant Journeys","pvj:pvj_coconut","vibrantjourneys.entities.item.EntityCoconut",19
"Project: Vibrant Journeys","pvj:pvj_coyote","vibrantjourneys.entities.neutral.EntityCoyote",9
"Project: Vibrant Journeys","pvj:pvj_duck","vibrantjourneys.entities.passive.EntityDuck",7
"Project: Vibrant Journeys","pvj:pvj_firefly","vibrantjourneys.entities.passive.EntityFirefly",3
"Project: Vibrant Journeys","pvj:pvj_fly","vibrantjourneys.entities.passive.EntityFly",2
"Project: Vibrant Journeys","pvj:pvj_ghost","vibrantjourneys.entities.neutral.EntityGhost",10
"Project: Vibrant Journeys","pvj:pvj_goon","vibrantjourneys.entities.monster.EntityGoon",15
"Project: Vibrant Journeys","pvj:pvj_grizzly_bear","vibrantjourneys.entities.neutral.EntityGrizzlyBear",8
"Project: Vibrant Journeys","pvj:pvj_icecube","vibrantjourneys.entities.monster.EntityIceCube",13
"Project: Vibrant Journeys","pvj:pvj_shade","vibrantjourneys.entities.monster.EntityShade",11
"Project: Vibrant Journeys","pvj:pvj_skeletal_knight","vibrantjourneys.entities.monster.EntitySkeletalKnight",14
"Project: Vibrant Journeys","pvj:pvj_small_spider","vibrantjourneys.entities.passive.EntitySmallSpider",4
"Project: Vibrant Journeys","pvj:pvj_snail","vibrantjourneys.entities.passive.EntitySnail",1
"Project: Vibrant Journeys","pvj:pvj_starfish","vibrantjourneys.entities.passive.EntityStarfish",5
"Project: Vibrant Journeys","pvj:pvj_watcher","vibrantjourneys.entities.neutral.EntityWatcher",16
"Quark","quark:archaeologist","vazkii.quark.world.entity.EntityArchaeologist",16
"Quark","quark:arrow_ender","vazkii.quark.misc.entity.EntityArrowEnder",5
"Quark","quark:arrow_explosive","vazkii.quark.misc.entity.EntityArrowExplosive",6
"Quark","quark:arrow_torch","vazkii.quark.misc.entity.EntityArrowTorch",7
"Quark","quark:ashen","vazkii.quark.world.entity.EntityAshen",1
"Quark","quark:chest_passenger","vazkii.quark.management.entity.EntityChestPassenger",13
"Quark","quark:colored_item_frame","vazkii.quark.decoration.entity.EntityColoredItemFrame",0
"Quark","quark:crab","vazkii.quark.world.entity.EntityCrab",22
"Quark","quark:dragon_breath_bottle","vazkii.quark.misc.entity.EntityDragonBreathBottle",11
"Quark","quark:dweller","vazkii.quark.world.entity.EntityDweller",2
"Quark","quark:flat_item_frame","vazkii.quark.decoration.entity.EntityFlatItemFrame",9
"Quark","quark:foxhound","vazkii.quark.world.entity.EntityFoxhound",21
"Quark","quark:frog","vazkii.quark.world.entity.EntityFrog",18
"Quark","quark:glass_item_frame","vazkii.quark.decoration.entity.EntityGlassItemFrame",10
"Quark","quark:gravisand","vazkii.quark.automation.entity.EntityGravisand",23
"Quark","quark:leash_knot","vazkii.quark.decoration.entity.EntityLeashKnot2TheKnotting",19
"Quark","quark:parrot_egg","vazkii.quark.misc.entity.EntityParrotEgg",14
"Quark","quark:pickarang","vazkii.quark.world.entity.EntityPickarang",20
"Quark","quark:pirate","vazkii.quark.world.entity.EntityPirate",3
"Quark","quark:seat","vazkii.quark.vanity.feature.SitInStairs$Seat",12
"Quark","quark:soul_powder","vazkii.quark.misc.entity.EntitySoulPowder",8
"Quark","quark:stoneling","vazkii.quark.world.entity.EntityStoneling",17
"Quark","quark:totem_of_holding","vazkii.quark.oddities.entity.EntityTotemOfHolding",15
"Quark","quark:wraith","vazkii.quark.world.entity.EntityWraith",4
"RLArtifacts","artifacts:hallow_star","artifacts.common.entity.EntityHallowStar",1
"RLArtifacts","artifacts:mimic","artifacts.common.entity.EntityMimic",0
"Raids","raids:allay","net.smileycorp.raids.common.entities.EntityAllay",156
"Raids","raids:pillager","net.smileycorp.raids.common.entities.EntityPillager",154
"Raids","raids:ravager","net.smileycorp.raids.common.entities.EntityRavager",155
"Rats: Rebirth of the Plague","rats:black_death","com.github.alexthe666.rats.server.entity.EntityBlackDeath",18
"Rats: Rebirth of the Plague","rats:cheese_cannonball","com.github.alexthe666.rats.server.entity.EntityCheeseCannonball",15
"Rats: Rebirth of the Plague","rats:feral_ratlantean","com.github.alexthe666.rats.server.entity.EntityFeralRatlantean",7
"Rats: Rebirth of the Plague","rats:illager_piper","com.github.alexthe666.rats.server.entity.EntityIllagerPiper",2
"Rats: Rebirth of the Plague","rats:laser_beam","com.github.alexthe666.rats.server.entity.EntityLaserBeam",9
"Rats: Rebirth of the Plague","rats:marbled_cheese_golem","com.github.alexthe666.rats.server.entity.EntityMarbleCheeseGolem",5
"Rats: Rebirth of the Plague","rats:marbled_cheese_golem_beam","com.github.alexthe666.rats.server.entity.EntityGolemBeam",6
"Rats: Rebirth of the Plague","rats:neo_ratlantean","com.github.alexthe666.rats.server.entity.EntityNeoRatlantean",8
"Rats: Rebirth of the Plague","rats:neo_ratlantean_portal","com.github.alexthe666.rats.server.entity.EntityLaserPortal",10
"Rats: Rebirth of the Plague","rats:pirat","com.github.alexthe666.rats.server.entity.EntityPirat",14
"Rats: Rebirth of the Plague","rats:pirat_boat","com.github.alexthe666.rats.server.entity.EntityPiratBoat",13
"Rats: Rebirth of the Plague","rats:plague_beast","com.github.alexthe666.rats.server.entity.EntityPlagueBeast",20
"Rats: Rebirth of the Plague","rats:plague_cloud","com.github.alexthe666.rats.server.entity.EntityPlagueCloud",19
"Rats: Rebirth of the Plague","rats:plague_doctor","com.github.alexthe666.rats.server.entity.EntityPlagueDoctor",16
"Rats: Rebirth of the Plague","rats:plague_shot","com.github.alexthe666.rats.server.entity.EntityPlagueShot",21
"Rats: Rebirth of the Plague","rats:purifying_liquid","com.github.alexthe666.rats.server.entity.EntityPurifyingLiquid",17
"Rats: Rebirth of the Plague","rats:rat","com.github.alexthe666.rats.server.entity.EntityRat",1
